final_nav,total_return,annualized_return,max_drawdown,sharpe,gross_annualized_return,average_exposure,annual_turnover,strategy,period
2.0310495894412464,1.0310495894412464,0.12562124871900582,-0.23549672286070722,0.7648114973150979,0.1548710932305548,0.8189961045911495,8.530439482526033,F0_base,设计期2018-2023
1.0774225363200505,0.07742253632005047,0.07769848227799137,-0.20204866911005115,0.44876669233247124,0.10631066546547951,0.8925619834710744,8.714567522356868,F0_base,验证期2024
1.2630516759088581,0.26305167590885814,0.1511417842820948,-0.21855181261577294,0.9102712901497254,0.18224220976504868,0.8110693484775755,8.865980184176623,F0_base,验证期2025-2026-08
2.707587238563325,1.7075872385633248,0.12189654756725532,-0.23549672286070722,0.7298020067285984,0.15128799614977573,0.8259458952548848,8.599733707882823,F0_base,全周期
1.9264363275786751,0.9264363275786751,0.11572396716821842,-0.26420213366907697,0.7094687540040159,0.14453149096950035,0.8185264443929293,8.476749506419587,F1_night25,设计期2018-2023
1.1268469135995727,0.12684691359957267,0.1273091370792272,-0.19220923173476068,0.651631925310041,0.15718217271939405,0.8925619834710744,8.698570047082894,F1_night25,验证期2024
1.2433940438297402,0.24339404382974017,0.1403098289656739,-0.23197943937312615,0.8512685552204725,0.1707399508203462,0.8100968283516037,8.75898764855591,F1_night25,验证期2025-2026-08
2.6435896787751867,1.6435896787751867,0.11880191575929677,-0.26420213366907697,0.7113054347507799,0.14790654041193418,0.8254338969106537,8.54027100306756,F1_night25,全周期
1.701840984532041,0.701840984532041,0.09286290937311192,-0.30653843230674704,0.5900266923469506,0.11990571033504116,0.8196664668839706,8.129088704417175,F2_night50,设计期2018-2023
1.1255254183361847,0.1255254183361847,0.1259825624580988,-0.17910563140097902,0.6533544853254876,0.1548771718262585,0.8925619834710743,8.427407267332761,F2_night50,验证期2024
1.2561081562495264,0.25610815624952643,0.1473233952306101,-0.24114412478229152,0.8527130864525806,0.17766789770846314,0.8114101392152934,8.682065073421848,F2_night50,验证期2025-2026-08
2.3642178486246497,1.3642178486246497,0.104464769836764,-0.30653843230674704,0.6357577220328686,0.13221882822630904,0.8264758936030961,8.253943938148316,F2_night50,全周期
1.851372926409781,0.8513729264097809,0.10834266445046414,-0.20553655905160717,0.7027454331565932,0.13662479598484367,0.8185655205332698,8.379046744637096,F3_stable25,设计期2018-2023
1.1030240141610517,0.10302401416105167,0.10339549697728279,-0.16430547306639143,0.5881159609699058,0.13078558834032328,0.8925619834710743,8.156236771028848,F3_stable25,验证期2024
1.1325837511591665,0.13258375115916654,0.07792716596962856,-0.2015840781028918,0.5708643848204632,0.10671669242038839,0.8076104495895529,8.766307536496319,F3_stable25,验证期2025-2026-08
2.255184314937638,1.255184314937638,0.09845933475381252,-0.20919526950859268,0.6439907673017371,0.12659811487743955,0.8249842885830466,8.411706538821559,F3_stable25,全周期
1.8822221121305696,0.8822221121305696,0.11140583596683129,-0.2400048066325947,0.7147197734498196,0.1391504023568022,0.8185496702041986,8.19981098219287,F4_night_stable,设计期2018-2023
1.1605600940817462,0.1605600940817462,0.16115368870586932,-0.15458127369772168,0.8406547010026347,0.18995904183106238,0.8925619834710743,8.15098813021966,F4_night_stable,验证期2024
1.2001117386719609,0.20011173867196086,0.11621720640049849,-0.21188093546233144,0.7627864774668888,0.14603765530641266,0.8086267167920859,8.768608180338969,F4_night_stable,验证期2025-2026-08
2.5677030115257216,1.5677030115257216,0.11504531702888099,-0.2400048066325947,0.7246757377360956,0.14318130147634367,0.8251681428899752,8.287613928150863,F4_night_stable,全周期
1.8872649422892382,0.8872649422892382,0.11190258095136074,-0.25300428270054565,0.705716858853981,0.14021063435194092,0.8185459086903201,8.360175068862816,F5_night_antilottery,设计期2018-2023
1.1405524286646733,0.14055242866467332,0.14106764515374604,-0.16922775091258924,0.7498134796673094,0.16971186548373307,0.8925619834710743,8.246773576901171,F5_night_antilottery,验证期2024
1.2273594175157996,0.22735941751579958,0.13142378785598208,-0.21750810969365275,0.8364411124974037,0.16204502275721588,0.8088010139506059,8.881281116915916,F5_night_antilottery,验证期2025-2026-08
2.59090957452197,1.59090957452197,0.11620441465202758,-0.25300428270054565,0.7207144568236898,0.14486469102620214,0.825198952228302,8.4311049049782,F5_night_antilottery,全周期
