symbol,entry_date,exit_date,reason,return
688155.SH,2022-08-30,2022-09-01,STOP,-0.09011125541971014
688139.SH,2022-08-08,2022-09-06,STOP,-0.08004152313144595
688378.SH,2022-08-29,2022-09-20,STOP,-0.07979006902626203
688617.SH,2022-08-31,2022-09-30,TIME,0.17880026822235304
688663.SH,2022-09-01,2022-10-10,TIME,0.2400804224640899
688102.SH,2022-09-30,2022-10-11,STOP,-0.09658706114395478
688667.SH,2022-09-30,2022-10-11,STOP,-0.081811017080051
689009.SH,2022-10-21,2022-10-26,STOP,-0.1312076063447316
688148.SH,2022-10-21,2022-10-31,STOP,-0.07950832326641534
688798.SH,2022-10-25,2022-10-31,STOP,-0.17402875550167507
688772.SH,2022-10-27,2022-11-01,STOP,-0.07466025380213748
688033.SH,2022-10-24,2022-11-07,TPALL,0.31846571598323226
688680.SH,2022-11-01,2022-11-08,TPALL,0.30536819355362443
688533.SH,2022-10-21,2022-11-15,TRAIL,0.22359165814430476
688608.SH,2022-10-21,2022-11-16,TPALL,0.3745414168832119
688259.SH,2022-10-21,2022-11-21,TIME,0.28854929849364924
688188.SH,2022-10-21,2022-11-21,TIME,0.2033958697753457
688665.SH,2022-11-02,2022-11-21,TPALL,0.3465333421181295
688082.SH,2022-10-24,2022-11-23,TRAIL,0.16979306376629577
688667.SH,2022-10-24,2022-11-23,TIME,-0.034622410084580585
688733.SH,2022-11-01,2022-12-01,TIME,-0.000933237956957166
688301.SH,2022-12-09,2022-12-12,STOP,-0.07435659382809616
688538.SH,2022-11-23,2022-12-23,TIME,-0.0056050488619987645
688359.SH,2022-12-27,2023-01-09,TRAIL,0.03124714203873025
688186.SH,2022-12-30,2023-01-30,TIME,0.06251492023170746
688023.SH,2023-01-16,2023-02-08,TRAIL,0.17814586975218083
688188.SH,2023-01-12,2023-02-13,TIME,0.1422500285592702
688382.SH,2023-01-31,2023-03-02,TRAIL,0.19174171896468337
688105.SH,2023-03-08,2023-03-14,STOP,-0.07683677888621092
688536.SH,2023-03-21,2023-03-28,STOP,-0.07708632528542442
688036.SH,2023-03-08,2023-03-29,TRAIL,0.22130231538048298
688222.SH,2023-03-27,2023-03-31,TRAIL,0.2053645891281767
688276.SH,2023-03-08,2023-04-04,STOP,-0.0786534303711765
688325.SH,2023-04-18,2023-04-24,STOP,-0.0767981858436278
688282.SH,2023-04-10,2023-04-26,TRAIL,0.032454041287420195
688045.SH,2023-04-25,2023-04-26,STOP,-0.09114797854985354
