date,equity,cash,positions
2023-04-03,10679689.237403924,8816147.317403924,3
2023-04-04,10670617.357175805,9532743.397175804,2
2023-04-06,10695981.998214845,10089886.598214844,1
2023-04-07,10713772.858214844,10089886.598214844,1
2023-04-10,10672654.622752754,9018614.922752755,2
2023-04-11,10663988.942752754,9018614.922752755,2
2023-04-12,10690121.972752756,9018614.922752755,2
2023-04-13,10748675.392752755,9018614.922752755,2
2023-04-14,10740225.472752756,9018614.922752755,2
2023-04-17,10743852.582752755,9018614.922752755,2
2023-04-18,10650856.93805103,7943621.70805103,3
2023-04-19,10684863.62805103,7943621.70805103,3
2023-04-20,10694420.28805103,7943621.70805103,3
2023-04-21,10835819.09805103,7943621.70805103,3
2023-04-24,10714068.994069451,8936057.394069452,2
2023-04-25,10607667.878203467,7868073.628203467,3
2023-04-26,10558848.66628189,6213856.25628189,4
2023-04-27,10699045.821145926,3044704.2011459274,7
2023-04-28,10847238.141888931,903914.0618889336,9
2023-05-04,10756031.915964954,82.91596495267004,10
2023-05-05,10653652.09813929,692039.5581392887,10
2023-05-08,10700148.08905314,1725491.969053139,9
2023-05-09,10447313.737212002,57.827212002594024,11
2023-05-10,10481059.569290683,1878023.8092906815,9
2023-05-11,10522337.480130337,977081.8201303395,10
2023-05-12,10394588.260130338,977081.8201303395,10
2023-05-15,10794888.216966912,7.39696691185236,11
2023-05-16,10805235.41696691,7.39696691185236,11
2023-05-17,10972747.715810714,654380.1558107159,11
2023-05-18,10981129.347312653,21.56731265387498,12
2023-05-19,11269472.95501732,1398106.5250173197,10
2023-05-22,11379045.1032906,32.073290602187626,12
2023-05-23,11246268.543290602,32.073290602187626,12
2023-05-24,11325244.893290604,32.073290602187626,12
2023-05-25,11490436.923290603,32.073290602187626,12
2023-05-26,11461604.148718838,1768581.3887188362,11
2023-05-29,11350566.818479827,4734957.818479827,8
2023-05-30,11404215.998479828,4734957.818479827,8
2023-05-31,11436644.888479829,4734957.818479827,8
2023-06-01,11475381.040064393,3595381.190064393,9
2023-06-02,11617541.464999411,4576646.004999413,8
2023-06-05,11686542.268163893,5213237.568163893,8
2023-06-06,11442325.368163893,5213237.568163893,8
2023-06-07,11499762.592714611,4668948.222714612,8
2023-06-08,11321268.58086287,5327422.620862871,7
2023-06-09,11463229.311543684,4192669.2815436833,8
2023-06-12,11425321.70648256,5805518.106482558,6
2023-06-13,11461164.041763559,4665439.891763559,7
2023-06-14,11488703.391763559,4665439.891763559,7
2023-06-15,11428170.301763559,4665439.891763559,7
2023-06-16,11530430.68576356,4681188.865763559,7
2023-06-19,11509573.10981474,4245886.279814741,7
2023-06-20,11475148.669814741,4245886.279814741,7
2023-06-21,11308818.060395412,5778295.9603954125,5
2023-06-26,11263442.025464518,6756706.865464518,4
2023-06-27,11325564.135464517,6756706.865464518,4
2023-06-28,11282214.913253762,4491610.2232537605,6
2023-06-29,11389441.683253761,4491610.2232537605,6
2023-06-30,11495676.058043353,5538413.578043353,5
2023-07-03,11618274.696749318,4492419.766749319,6
2023-07-04,11905607.333299741,3321816.7032997413,7
2023-07-05,11829165.83945928,2136616.6294592805,8
2023-07-06,11884927.422636209,953102.6826362086,9
2023-07-07,11730705.105925072,2181134.8359250724,8
2023-07-10,11728344.720500372,3397413.790500372,7
2023-07-11,11881039.470500374,3397413.790500372,7
2023-07-12,11672709.051803254,4109076.241803252,7
2023-07-13,11884671.016809847,3999048.0368098468,7
2023-07-14,12269225.806809846,3999048.0368098468,7
2023-07-17,12294254.383589048,4754700.513589047,7
2023-07-18,12170676.202042468,5792582.682042469,6
2023-07-19,12132228.61139549,4574229.86139549,7
2023-07-20,11978067.71139549,4574229.86139549,7
2023-07-21,11891271.462547049,3376907.6825470505,8
2023-07-24,11967138.92254705,3376907.6825470505,8
2023-07-25,11960738.87254705,3376907.6825470505,8
2023-07-26,11938670.142547052,3376907.6825470505,8
2023-07-27,11840671.235214444,4415234.5852144435,7
2023-07-28,11871950.900331343,3896316.380331342,7
2023-07-31,12086594.730331343,3896316.380331342,7
2023-08-01,12095234.082023103,4437867.322023102,6
2023-08-02,12263916.314501679,2022201.854501679,8
2023-08-03,12081171.846614912,3220352.0866149133,7
2023-08-04,12023253.58350084,4417482.3035008395,6
2023-08-07,11940330.467440652,5567119.997440651,5
2023-08-08,11954497.167440651,5567119.997440651,5
2023-08-09,12015834.58744065,5567119.997440651,5
2023-08-10,11960184.564430296,4373734.774430296,6
2023-08-11,11802690.784430297,4373734.774430296,6
2023-08-14,11881545.134430297,4373734.774430296,6
2023-08-15,11755207.8002159,3183463.6002159016,7
2023-08-16,11592198.368395755,1952876.6083957553,8
2023-08-17,11688359.748395756,1952876.6083957553,8
2023-08-18,11490638.98938481,1287062.26938481,9
2023-08-21,11453151.1415005,2556422.481500498,8
2023-08-22,11747652.381500497,2556422.481500498,8
2023-08-23,11636824.821500499,2556422.481500498,8
2023-08-24,11657629.916592987,1392412.3065929883,9
2023-08-25,11459153.44874363,1100422.2987436312,10
2023-08-28,11335443.486799747,1186645.7967997452,10
2023-08-29,12030669.410211653,3334219.680211651,8
2023-08-30,12369960.429696502,772391.2796965025,12
2023-08-31,12397478.778792622,2347680.8087926228,11
2023-09-01,12357313.958792623,2347680.8087926228,11
2023-09-04,12240418.212538958,1916345.5325389565,11
2023-09-05,12227814.606898375,2612575.7468983764,10
2023-09-06,12478760.448595796,1388944.7885957959,11
2023-09-07,12171442.068595797,1388944.7885957959,11
2023-09-08,12338792.338595796,1388944.7885957959,11
2023-09-11,12489726.288595794,1388944.7885957959,11
