date,equity,cash,positions
2020-10-23,19960056.67152803,16069088.481528029,2
2020-10-26,20004068.921528026,16069088.481528029,2
2020-10-27,19933431.26152803,16069088.481528029,2
2020-10-28,19931042.931528028,16069088.481528029,2
2020-10-29,19751261.972017713,17831458.512017712,1
2020-10-30,19735488.14031323,15856802.350313231,2
2020-11-02,19691659.450313233,15856802.350313231,2
2020-11-03,19860100.846189357,13881949.936189355,3
2020-11-04,19831630.836189356,13881949.936189355,3
2020-11-05,19942863.276189357,13881949.936189355,3
2020-11-06,19690030.478179555,11885476.028179556,4
2020-11-09,20065078.118179556,11885476.028179556,4
2020-11-10,19904330.458179556,11885476.028179556,4
2020-11-11,19624134.698179558,11885476.028179556,4
2020-11-12,19791529.178179555,11885476.028179556,4
2020-11-13,19873736.078179557,11885476.028179556,4
2020-11-16,20020407.808179557,11885476.028179556,4
2020-11-17,19953132.678179555,11885476.028179556,4
2020-11-18,19845477.228696678,13914939.228696678,3
2020-11-19,19870091.68869668,13914939.228696678,3
2020-11-20,19807200.93869668,13914939.228696678,3
2020-11-23,19752885.75869668,13914939.228696678,3
2020-11-24,19657885.068696678,13914939.228696678,3
2020-11-25,19479928.19869668,13914939.228696678,3
2020-11-26,19419527.95312945,15748442.713129451,2
2020-11-27,19363691.518140428,17553178.758140426,1
2020-11-30,19351096.66814421,19351096.66814421,0
2020-12-01,19351096.66814421,19351096.66814421,0
2020-12-02,19351096.66814421,19351096.66814421,0
2020-12-03,19424842.360192917,17415400.30019292,1
2020-12-04,19421058.10019292,17415400.30019292,1
2020-12-07,19407182.48019292,17415400.30019292,1
2020-12-08,19376908.40019292,17415400.30019292,1
2020-12-09,19351680.000192918,17415400.30019292,1
2020-12-10,19389522.60019292,17415400.30019292,1
2020-12-11,19129721.37898021,15476240.918980207,2
2020-12-14,19093060.00501147,17175701.60501147,1
2020-12-15,19298885.7791386,15264818.599138597,2
2020-12-16,19213057.999138597,15264818.599138597,2
2020-12-17,19517331.479138598,15264818.599138597,2
2020-12-18,19403121.879138596,15264818.599138597,2
2020-12-21,19270708.5791386,15264818.599138597,2
2020-12-22,19238877.519138597,15264818.599138597,2
2020-12-23,19263828.993869886,17057654.253869887,1
2020-12-24,19162403.19386989,17057654.253869887,1
2020-12-25,19322678.5292202,15142065.219220202,2
2020-12-28,19216252.8692202,15142065.219220202,2
2020-12-29,19204755.489220202,15142065.219220202,2
2020-12-30,19123132.896870293,13217961.99687029,3
2020-12-31,19377815.28687029,13217961.99687029,3
2021-01-04,19365638.97687029,13217961.99687029,3
2021-01-05,19830205.26687029,13217961.99687029,3
2021-01-06,19640987.336846698,14441577.296846699,3
2021-01-07,19482266.5468467,14441577.296846699,3
2021-01-08,19434293.606691107,10930418.866691107,5
2021-01-11,19090390.566691108,10930418.866691107,5
2021-01-12,19119287.96473092,12653363.474730916,4
2021-01-13,18890962.434730917,12653363.474730916,4
2021-01-14,19119160.088713937,12798160.388713937,4
2021-01-15,19112264.21871394,12798160.388713937,4
2021-01-18,19185366.338713937,12798160.388713937,4
2021-01-19,19263862.408713937,12798160.388713937,4
2021-01-20,19324550.618713938,12798160.388713937,4
2021-01-21,19441857.248713937,12798160.388713937,4
2021-01-22,19549749.50871394,12798160.388713937,4
2021-01-25,19759653.698713936,12798160.388713937,4
2021-01-26,19719361.066287994,15526094.036287995,3
2021-01-27,19645205.776287995,15526094.036287995,3
2021-01-28,19430579.13161724,13568380.201617243,4
2021-01-29,19394510.365010045,14637273.235010043,3
2021-02-01,19520809.056449026,12892133.696449025,4
2021-02-02,19484094.056449026,12892133.696449025,4
2021-02-03,19551320.546449024,12892133.696449025,4
2021-02-04,19380185.566449024,12892133.696449025,4
2021-02-05,19326295.136449024,12892133.696449025,4
2021-02-08,19263296.775907617,12170640.565907616,4
2021-02-09,19314532.322296754,12236276.612296753,4
2021-02-10,19250597.395639997,8761041.375639997,6
2021-02-18,19490735.530908234,10553427.850908233,5
2021-02-19,19648182.420908235,10553427.850908233,5
2021-02-22,20024231.170908235,10553427.850908233,5
2021-02-23,20066624.020908233,10553427.850908233,5
2021-02-24,20092204.700908232,10553427.850908233,5
2021-02-25,19777641.280908234,10553427.850908233,5
2021-02-26,19712185.110908233,10553427.850908233,5
2021-03-01,20343100.272585485,8769204.452585485,6
2021-03-02,20221826.426097706,9871128.876097705,6
2021-03-03,20306120.796097707,9871128.876097705,6
2021-03-04,20122165.106097706,9871128.876097705,6
2021-03-05,20109618.265678547,9698897.78567855,6
2021-03-08,19995131.14567855,9698897.78567855,6
2021-03-09,19476275.126812562,5698283.766812564,8
2021-03-10,19468550.483751263,3670855.703751264,9
2021-03-11,19961150.084751934,5099238.184751934,8
2021-03-12,20013350.02655463,6132424.246554629,7
2021-03-15,19223408.056111924,4133992.9161119256,8
2021-03-16,19311543.33434418,5960473.7043441795,7
2021-03-17,19531015.00297484,4028436.9929748434,8
2021-03-18,19859150.652974844,4028436.9929748434,8
2021-03-19,19658331.493787043,7500518.483787039,6
2021-03-22,19867175.843787037,7500518.483787039,6
2021-03-23,19502609.563787043,7500518.483787039,6
2021-03-24,19234633.948124275,7391126.458124276,6
2021-03-25,19215118.317384966,7068307.097384964,6
2021-03-26,19762264.63487861,3205903.844878611,8
2021-03-29,19666386.3985721,1210510.7985721019,9
2021-03-30,20555005.733834706,38.06383471307345,10
2021-03-31,20063890.28383471,38.06383471307345,10
2021-04-01,20830001.40383471,38.06383471307345,10
2021-04-02,21560356.22507257,1240869.345072569,10
2021-04-06,21425671.087545633,2433855.1975456337,11
2021-04-07,21327958.477545634,2433855.1975456337,11
2021-04-08,21371338.084948,4668776.554947998,10
2021-04-09,21293097.207143202,5809949.737143198,10
2021-04-12,20879799.663239487,9164908.353239484,8
2021-04-13,20717775.953239486,9164908.353239484,8
2021-04-14,20990243.90350302,10274916.07350302,7
2021-04-15,20997576.032351606,9122702.122351607,8
2021-04-16,21125735.573185816,7550689.963185817,9
2021-04-19,21608780.113185816,7550689.963185817,9
2021-04-20,21670894.403185815,7550689.963185817,9
2021-04-21,21624041.333185818,7550689.963185817,9
2021-04-22,21773969.363185816,7550689.963185817,9
2021-04-23,21800314.10347023,9630045.423470227,8
2021-04-26,21748680.595817067,15445817.785817066,4
2021-04-27,21667749.595817067,15445817.785817066,4
2021-04-28,21674940.890540697,16640161.800540695,3
2021-04-29,21698676.387894843,16174245.917894844,3
2021-04-30,21823199.4791083,14217875.029108299,4
2021-05-06,21555924.9091083,14217875.029108299,4
2021-05-07,21388550.2891083,14217875.029108299,4
2021-05-10,21379007.529328585,9392554.289328583,7
2021-05-11,21376397.07010878,9574736.58010878,7
2021-05-12,21566678.158451762,7221525.578451761,9
2021-05-13,21782181.33845176,7221525.578451761,9
2021-05-14,21918326.80426466,5256290.134264661,10
2021-05-17,22141934.759430785,6921481.089430784,9
2021-05-18,22771006.649430785,6921481.089430784,9
2021-05-19,23057990.339430783,6921481.089430784,9
2021-05-20,23177361.589430783,6921481.089430784,9
2021-05-21,23229445.079430785,6921481.089430784,9
2021-05-24,23376120.659430783,6921481.089430784,9
2021-05-25,23861437.039430782,6921481.089430784,9
2021-05-26,23947041.305091076,8143382.985091075,9
2021-05-27,24443129.416865077,9177650.916865075,9
2021-05-28,24256227.29835196,12627618.838351961,7
2021-05-31,24876354.43737203,13872934.93737203,7
2021-06-01,24859606.90357609,15910020.683576092,6
2021-06-02,24700385.103576094,15910020.683576092,6
2021-06-03,24480964.643576093,15910020.683576092,6
2021-06-04,24456036.753576092,15910020.683576092,6
2021-06-07,24506538.253576092,15910020.683576092,6
2021-06-08,24398681.743576095,15910020.683576092,6
2021-06-09,24374355.262620915,19298184.622620914,4
2021-06-10,24554075.54669347,21208506.39669347,3
2021-06-11,24504501.417144686,23333031.777144685,1
2021-06-15,24489518.722835284,24489518.722835284,0
2021-06-16,24489518.722835284,24489518.722835284,0
2021-06-17,24523291.73215295,22039812.83215295,1
2021-06-18,24448393.16215295,22039812.83215295,1
2021-06-21,24508837.62215295,22039812.83215295,1
2021-06-22,24479929.40215295,22039812.83215295,1
2021-06-23,24426054.99215295,22039812.83215295,1
2021-06-24,24398460.78215295,22039812.83215295,1
2021-06-25,24431311.03215295,22039812.83215295,1
2021-06-28,24437881.08215295,22039812.83215295,1
2021-06-29,24437881.08215295,22039812.83215295,1
2021-06-30,24470731.33215295,22039812.83215295,1
2021-07-01,24372180.58215295,22039812.83215295,1
2021-07-02,24320934.19215295,22039812.83215295,1
2021-07-05,24376122.612152953,22039812.83215295,1
2021-07-06,24338016.32215295,22039812.83215295,1
2021-07-07,24608007.15038676,19606737.760386758,2
2021-07-08,24982295.780386757,19606737.760386758,2
2021-07-09,25270252.120386757,19606737.760386758,2
2021-07-12,25636215.433312327,21145604.753312327,2
2021-07-13,25686031.473312326,21145604.753312327,2
2021-07-14,25603953.507082436,22674936.647082437,2
2021-07-15,25617061.427082438,22674936.647082437,2
2021-07-16,25717664.467082437,22674936.647082437,2
2021-07-19,25765417.570298437,24246521.570298437,1
2021-07-20,25766801.310298435,24246521.570298437,1
2021-07-21,25784918.65029844,24246521.570298437,1
2021-07-22,25742666.310298435,24246521.570298437,1
2021-07-23,25660575.130298436,24246521.570298437,1
2021-07-26,25652787.570298437,24246521.570298437,1
2021-07-27,25731789.470298436,24246521.570298437,1
2021-07-28,25775071.570298437,24246521.570298437,1
2021-07-29,25929531.040452156,22309497.000452157,2
2021-07-30,25805909.308602322,23939892.70860232,1
2021-08-02,25825997.628602322,23939892.70860232,1
2021-08-03,25868371.42860232,23939892.70860232,1
2021-08-04,25853776.00860232,23939892.70860232,1
2021-08-05,25882809.90860232,23939892.70860232,1
2021-08-06,25711274.48860232,23939892.70860232,1
2021-08-09,25718711.635812324,25718711.635812324,0
2021-08-10,25758009.687972996,23146046.487972997,1
2021-08-11,25721261.287972998,23146046.487972997,1
2021-08-12,25811718.887972996,23146046.487972997,1
2021-08-13,25859774.487972997,23146046.487972997,1
2021-08-16,25814545.687972996,23146046.487972997,1
2021-08-17,25521059.293738008,15394389.073738005,4
2021-08-18,25534969.953738004,15394389.073738005,4
2021-08-19,25425506.093738005,15394389.073738005,4
2021-08-20,25191370.413738005,15394389.073738005,4
2021-08-23,25646670.873738006,15394389.073738005,4
2021-08-24,25994801.113738004,15394389.073738005,4
2021-08-25,26925266.16930984,16219721.769309841,4
2021-08-26,26453085.74930984,16219721.769309841,4
2021-08-27,26413361.04334208,13575613.163342081,5
2021-08-30,26225009.91216727,15924726.21216727,4
2021-08-31,25614141.559712432,13966930.91971243,5
2021-09-01,25691618.448656842,16533832.108656842,4
2021-09-02,25421853.679008584,10767021.699008586,7
2021-09-03,25456500.644671068,11262051.684671067,7
2021-09-06,25797125.35467107,11262051.684671067,7
2021-09-07,25736176.594671067,11262051.684671067,7
2021-09-08,25409707.724671066,11262051.684671067,7
2021-09-09,25381285.591121957,13042037.081121959,6
2021-09-10,25382745.20112196,13042037.081121959,6
2021-09-13,25263509.63112196,13042037.081121959,6
2021-09-14,25707595.14648708,8003813.766487081,8
2021-09-15,25453694.916487083,8003813.766487081,8
2021-09-16,25093375.32648708,8003813.766487081,8
2021-09-17,25208173.942938108,7519521.11293811,8
2021-09-22,25313667.128186252,11673035.27818625,6
2021-09-23,25435931.674833566,9391823.054833567,7
2021-09-24,25601773.347688615,7624821.317688614,8
2021-09-27,25781376.267688617,7624821.317688614,8
2021-09-28,25441437.263189994,9347802.853189994,7
2021-09-29,25065490.64465905,7072075.754659047,8
2021-09-30,25534582.725153774,9149357.835153777,7
2021-10-08,25454411.828347854,10385041.398347856,7
2021-10-11,25363109.56059477,9359646.42059477,7
2021-10-12,25024805.197475486,11458771.737475485,6
2021-10-13,25521088.663225166,6435756.2132251635,8
2021-10-14,26354905.629638564,8879217.939638563,7
2021-10-15,26000813.05963856,8879217.939638563,7
2021-10-18,25886019.543199368,11206861.093199365,6
2021-10-19,26055502.113199364,11206861.093199365,6
2021-10-20,26166598.873199366,11206861.093199365,6
2021-10-21,26611088.491776273,13274630.001776274,5
2021-10-22,26473407.147844687,14688973.50784469,5
2021-10-25,26854546.864166565,21971311.664166566,2
2021-10-26,26826670.764166564,21971311.664166566,2
2021-10-27,26751413.054166567,21971311.664166566,2
2021-10-28,26514781.17400319,10822202.884003188,6
2021-10-29,26683291.274647944,57.654647940828,11
2021-11-01,27647357.004647948,57.654647940828,11
2021-11-02,27488876.62464794,57.654647940828,11
2021-11-03,27583246.264647942,57.654647940828,11
2021-11-04,29009788.554647945,57.654647940828,11
2021-11-05,29056886.284647945,57.654647940828,11
2021-11-08,28727911.974647947,57.654647940828,11
2021-11-09,29928574.83944353,1782306.7194435245,11
2021-11-10,29936227.43881987,6078959.098819875,10
2021-11-11,30181125.248819873,6078959.098819875,10
2021-11-12,30882206.104418032,3038012.304418033,11
2021-11-15,31030515.03755869,6640473.9575586915,10
2021-11-16,30751239.097558692,6640473.9575586915,10
2021-11-17,30655128.227558687,6640473.9575586915,10
2021-11-18,30538147.677558694,6640473.9575586915,10
2021-11-19,30831597.71889363,8418429.768893626,9
2021-11-22,31205296.86033942,5323275.490339421,10
2021-11-23,31871364.680339422,5323275.490339421,10
2021-11-24,32339956.07297222,7091846.742972221,10
2021-11-25,32731677.027304225,8784828.827304222,10
2021-11-26,32313559.154188767,9894717.024188766,10
2021-11-29,32421928.249912772,26455501.889912773,2
2021-11-30,32420100.66991277,26455501.889912773,2
2021-12-01,32505627.989912774,26455501.889912773,2
2021-12-02,32550332.49949102,29262835.71949102,1
2021-12-03,32641004.19949102,29262835.71949102,1
2021-12-06,32724813.4099494,26000426.809949398,2
2021-12-07,32546932.565761752,22736506.315761752,3
2021-12-08,32814379.865761753,22736506.315761752,3
2021-12-09,32863396.025761753,22736506.315761752,3
2021-12-10,32743021.665761754,22736506.315761752,3
2021-12-13,32826145.01576175,22736506.315761752,3
2021-12-14,32861133.76576175,22736506.315761752,3
2021-12-15,32471957.025761753,22736506.315761752,3
2021-12-16,32455031.89576175,22736506.315761752,3
2021-12-17,32279242.845761754,22736506.315761752,3
2021-12-20,32923566.065761752,22736506.315761752,3
2021-12-21,33468521.04058975,27141289.68058975,2
2021-12-22,33488950.504881725,30270736.504881725,1
2021-12-23,33499859.704881724,30270736.504881725,1
2021-12-24,33446677.354881726,30270736.504881725,1
2021-12-27,33497132.404881723,30270736.504881725,1
2021-12-28,33663692.38938842,27253391.43938842,2
2021-12-29,33545777.88938842,27253391.43938842,2
2021-12-30,34074275.33938842,27253391.43938842,2
2021-12-31,34264531.58938842,27253391.43938842,2
2022-01-04,33734866.78938842,27253391.43938842,2
2022-01-05,33631868.28108722,23878350.981087223,3
2022-01-06,33383931.135933634,30238392.255933635,1
2022-01-07,33339509.205933634,30238392.255933635,1
2022-01-10,33223341.377219938,30022784.65721994,1
2022-01-11,32987330.787219938,30022784.65721994,1
2022-01-12,33144542.931582622,29699574.931582622,1
2022-01-13,32697505.601197157,26384170.231197156,2
2022-01-14,32906711.198994443,29449418.52899444,1
2022-01-17,33217669.295257762,26156070.305257764,2
2022-01-18,33167165.90525776,26156070.305257764,2
2022-01-19,32869843.715257764,26156070.305257764,2
2022-01-20,32438141.750790678,22864539.32079068,3
2022-01-21,32124720.18882192,25903714.38882192,2
2022-01-24,32360573.96592627,28871058.96592627,1
2022-01-25,32372256.761061907,24022329.02106191,3
2022-01-26,32205454.51144004,14277044.46144004,6
2022-01-27,31370689.038922064,11052642.438922066,7
2022-01-28,31108705.720870927,10891830.190870928,7
2022-02-07,31213759.273613527,4341274.953613525,9
2022-02-08,30900100.469869554,4076389.7398695517,9
2022-02-09,31319271.09457015,992012.0745701445,10
2022-02-10,30850066.50646437,3126192.4064643704,9
2022-02-11,29976420.42310129,7129427.81310129,9
2022-02-14,30239347.188916974,8676002.67891697,9
2022-02-15,30804615.319525275,48.509525269735605,12
2022-02-16,31303453.469525266,48.509525269735605,12
2022-02-17,31475815.159525268,48.509525269735605,12
2022-02-18,31654965.81952527,48.509525269735605,12
2022-02-21,31782729.60952527,48.509525269735605,12
2022-02-22,30951623.319525275,48.509525269735605,12
2022-02-23,32266060.309525263,48.509525269735605,12
2022-02-24,32047457.07898353,2587800.6889835307,11
2022-02-25,33227305.084718876,50.07471887487918,12
2022-02-28,33463839.118464876,2250881.018464875,11
2022-03-01,33601998.58718099,1937345.5671809888,12
2022-03-02,33714642.55516539,20.745165382744744,13
2022-03-03,33359501.06516538,20.745165382744744,13
2022-03-04,33495720.345165376,20.745165382744744,13
2022-03-07,33197711.69516538,20.745165382744744,13
2022-03-08,31831397.45062283,2781379.0906228283,11
2022-03-09,31301106.97301448,3597972.79301448,11
2022-03-10,32273161.86538463,5693874.155384634,10
2022-03-11,32995200.375870362,3475903.9058703627,11
2022-03-14,32482528.879177067,5386520.559177066,11
2022-03-15,31146901.78640226,68.19640226010233,13
2022-03-16,31790821.640457653,7413860.7204576535,10
2022-03-17,32836910.164567694,5477237.214567697,10
2022-03-18,32094889.014567703,5477237.214567697,10
2022-03-21,32721279.9945677,5477237.214567697,10
2022-03-22,32145183.97138875,6.6413887473754585,12
2022-03-23,32826572.156466573,2969196.1164665734,11
2022-03-24,32736068.90927488,39.40927487704903,12
2022-03-25,31911246.009274878,39.40927487704903,12
2022-03-28,31357601.629225545,9899172.999225544,8
2022-03-29,31177892.659225546,9899172.999225544,8
2022-03-30,32140993.049225546,9899172.999225544,8
2022-03-31,31758792.459225543,9899172.999225544,8
2022-04-01,32096921.869939823,6737909.679939822,9
2022-04-06,31887281.286744222,8730916.176744223,8
2022-04-07,31308303.43674422,8730916.176744223,8
2022-04-08,31181984.016744222,8730916.176744223,8
2022-04-11,29971480.880626775,5510265.890626778,8
2022-04-12,30346126.37181157,8011804.211811567,7
2022-04-13,29249545.252047896,6190737.552047893,8
2022-04-14,29951920.67076098,3794721.5907609803,10
2022-04-15,30540471.744850922,34.92485092417337,12
2022-04-18,31630377.16147047,271953.80147046817,11
2022-04-19,30571915.906810325,55.79681032418739,12
2022-04-20,29824258.77681033,55.79681032418739,12
2022-04-21,28971856.81224008,3182742.512240084,11
2022-04-22,28366242.88800172,12432242.748001719,7
2022-04-25,26365368.79269837,2641141.3626983673,11
2022-04-26,25618156.252432093,13864034.692432094,6
