final_nav,total_return,annualized_return,max_drawdown,sharpe,gross_annualized_return,average_exposure,annual_turnover,strategy,period
1.4513855630952706,0.45138556309527056,0.06419026281884288,-0.20735876415825605,0.4766849633412448,0.08291414365037753,0.9162663006177064,5.8046460303327985,N1_overnight_stable,设计期2018-2023
1.218146425109081,0.218146425109081,0.21897217634645783,-0.10641805174453489,1.1067908028036244,0.24382144055965616,1.0000000000000002,6.714955570541608,N1_overnight_stable,验证期2024
1.0870369575475416,0.0870369575475416,0.051587150606325016,-0.14684213761752507,0.44744255400132343,0.07593967958851122,0.9987593052109172,7.616662266914973,N1_overnight_stable,验证期2025-2026-08
1.8912089690353167,0.8912089690353167,0.07635794593746548,-0.20735876415825605,0.5474745945656174,0.09675002808151856,0.9417221693625109,6.245558656264764,N1_overnight_stable,全周期
1.3506150419133667,0.3506150419133667,0.0514776058663986,-0.30949314416865803,0.3704187846383864,0.07803136367091246,0.91729581331503,8.294898248003197,N2_overnight_intraday,设计期2018-2023
1.127956116793553,0.127956116793553,0.12842260778004366,-0.18778262424721015,0.5869082010633452,0.1629240123254938,0.9999999999999998,10.013782608617474,N2_overnight_intraday,验证期2024
1.3247133683406274,0.32471336834062736,0.18469256146777968,-0.16843127373350442,1.1345312029144192,0.22181518909622278,1.0000000000000007,10.258390832598138,N2_overnight_intraday,验证期2025-2026-08
1.9729734148504556,0.9729734148504556,0.08163159483585702,-0.30949314416865803,0.5112896769797713,0.11081313795136039,0.9426736441484295,8.853159716242246,N2_overnight_intraday,全周期
1.1533179961595519,0.15331799615955188,0.024108779597390884,-0.21043938969880172,0.239944947527911,0.0348129782748714,0.9172958133150297,3.462612630681908,N3_stable_path,设计期2018-2023
1.2411065173519344,0.24110651735193445,0.24202747407814096,-0.10630067724344083,1.3039999413962962,0.2555755122211911,0.9999999999999983,3.612362637362635,N3_stable_path,验证期2024
1.011929760165066,0.011929760165066083,0.0071733930998549855,-0.15682280937763926,0.12223045939571897,0.019647672713944964,0.9999999999999983,4.098514851485145,N3_stable_path,验证期2025-2026-08
1.4223894525544143,0.4223894525544143,0.04152557472016771,-0.21043938969880172,0.3571960300125032,0.05283116080149397,0.9426736441484288,3.595110282422172,N3_stable_path,全周期
1.3763179951122595,0.3763179951122595,0.05479331731520287,-0.3294199437748705,0.38073711679238054,0.08238118400553818,0.9176389842141396,8.586356522247906,N4_flow_contrarian,设计期2018-2023
1.1059195054832798,0.10591950548327977,0.10630192320537746,-0.20240173244259818,0.5091750657568834,0.1401017786005141,0.9992396973990443,10.006437675735844,N4_flow_contrarian,验证期2024
1.4466631962039265,0.44666319620392647,0.24927228060605477,-0.18981948068123422,1.3710228850089885,0.2890249188669589,1.0000000000000018,10.414440715899028,N4_flow_contrarian,验证期2025-2026-08
2.1370101184403367,1.1370101184403367,0.09165317731616329,-0.3294199437748705,0.5463205486108551,0.12188450826458652,0.9428239803856189,9.08373572619628,N4_flow_contrarian,全周期
1.7104853573218106,0.7104853573218106,0.09378804357571457,-0.21480866828277267,0.6109696471572744,0.1164007621061669,0.8885209334248454,6.807922890849686,N5_overnight_trend,设计期2018-2023
1.1692611770404504,0.1692611770404504,0.16988922957836516,-0.09661223670708496,0.9192888442716267,0.1912903998432458,0.9966425619834695,6.033147321428562,N5_overnight_trend,验证期2024
1.028648968574716,0.028648968574715994,0.017170409789702967,-0.23719988247386814,0.19049036108906578,0.044559536454299886,0.9981079404466497,8.837066154482892,N5_overnight_trend,验证期2025-2026-08
2.0411217927758485,1.0411217927758485,0.08588132892345524,-0.23719988247386758,0.5697530898941758,0.1092870961125254,0.9219790675547094,7.094611152989217,N5_overnight_trend,全周期
