date,equity,cash,holdings
2022-12-12,17195473.958562806,3460406.9585628053,23
2022-12-13,17096654.958562806,3460406.9585628053,23
2022-12-14,17029706.958562806,3460406.9585628053,23
2022-12-15,17108259.958562806,3460406.9585628053,23
2022-12-16,16851119.958562806,3460406.9585628053,23
2022-12-19,16549383.958562806,3460406.9585628053,23
2022-12-20,16607246.958562806,3460406.9585628053,23
2022-12-21,16516546.958562806,3460406.9585628053,23
2022-12-22,16149916.958562806,3460406.9585628053,23
2022-12-23,15992213.958562806,3460406.9585628053,23
2022-12-26,16340022.958562806,3460406.9585628053,23
2022-12-27,16585620.958562806,3460406.9585628053,23
2022-12-28,16417362.958562806,3460406.9585628053,23
2022-12-29,16187731.958562806,3460406.9585628053,23
2022-12-30,16193313.958562806,3460406.9585628053,23
2023-01-03,16458635.257766206,1078976.257766206,23
2023-01-04,16342048.257766206,1078976.257766206,23
2023-01-05,16518924.257766206,1078976.257766206,23
2023-01-06,16788498.257766206,1078976.257766206,23
2023-01-09,16844921.257766206,1078976.257766206,23
2023-01-10,16770357.257766206,1078976.257766206,23
2023-01-11,16807142.257766206,1078976.257766206,23
2023-01-12,16789833.257766206,1078976.257766206,23
2023-01-13,16810494.257766206,1078976.257766206,23
2023-01-16,17028808.257766206,1078976.257766206,23
2023-01-17,17095653.257766206,1078976.257766206,23
2023-01-18,17220668.257766206,1078976.257766206,23
2023-01-19,17206013.257766206,1078976.257766206,23
2023-01-20,17411080.257766206,1078976.257766206,23
2023-01-30,17520168.257766206,1078976.257766206,23
2023-01-31,17780536.257766206,1078976.257766206,23
2023-02-01,17794815.383667003,7958236.383667004,29
2023-02-02,17807440.383667003,7958236.383667004,29
2023-02-03,17754008.383667003,7958236.383667004,29
2023-02-06,17696756.383667003,7958236.383667004,29
2023-02-07,17783340.383667003,7958236.383667004,29
2023-02-08,17715388.383667003,7958236.383667004,29
2023-02-09,17790954.383667003,7958236.383667004,29
2023-02-10,17807372.383667003,7958236.383667004,29
2023-02-13,17897710.383667003,7958236.383667004,29
2023-02-14,17978458.383667003,7958236.383667004,29
2023-02-15,17941549.383667003,7958236.383667004,29
2023-02-16,17834938.383667003,7958236.383667004,29
2023-02-17,17830847.383667003,7958236.383667004,29
2023-02-20,18037913.383667003,7958236.383667004,29
2023-02-21,18240833.383667003,7958236.383667004,29
2023-02-22,18277227.383667003,7958236.383667004,29
2023-02-23,18346715.383667003,7958236.383667004,29
2023-02-24,18319375.383667003,7958236.383667004,29
2023-02-27,18280017.383667003,7958236.383667004,29
2023-02-28,18291674.383667003,7958236.383667004,29
2023-03-01,18297669.091692604,4793596.091692602,24
2023-03-02,18461685.091692604,4793596.091692602,24
2023-03-03,18489715.091692604,4793596.091692602,24
2023-03-06,18530505.091692604,4793596.091692602,24
2023-03-07,18401026.091692604,4793596.091692602,24
2023-03-08,18426653.091692604,4793596.091692602,24
2023-03-09,18357552.091692604,4793596.091692602,24
2023-03-10,18158777.091692604,4793596.091692602,24
2023-03-13,18259569.091692604,4793596.091692602,24
2023-03-14,18105492.091692604,4793596.091692602,24
2023-03-15,18293273.091692604,4793596.091692602,24
2023-03-16,18213577.091692604,4793596.091692602,24
2023-03-17,18306922.091692604,4793596.091692602,24
2023-03-20,18216199.091692604,4793596.091692602,24
2023-03-21,18273547.091692604,4793596.091692602,24
2023-03-22,18376262.091692604,4793596.091692602,24
2023-03-23,18421474.091692604,4793596.091692602,24
2023-03-24,18412561.091692604,4793596.091692602,24
2023-03-27,18429519.091692604,4793596.091692602,24
2023-03-28,18463955.091692604,4793596.091692602,24
2023-03-29,18405404.091692604,4793596.091692602,24
2023-03-30,18289066.091692604,4793596.091692602,24
2023-03-31,18351640.091692604,4793596.091692602,24
2023-04-03,18434069.239222404,4825840.239222405,31
