date,equity,cash,positions
2026-04-08,10085814.63446139,7171441.59446139,3
2026-04-09,10065023.084461391,7171441.59446139,3
2026-04-10,10164045.28446139,7171441.59446139,3
2026-04-13,10199678.832495878,7075959.242495877,3
2026-04-14,10223259.172495877,7075959.242495877,3
2026-04-15,10117994.656864775,4002131.066864775,6
2026-04-16,10240444.416864775,4002131.066864775,6
2026-04-17,10310929.136864774,4002131.066864775,6
2026-04-20,10396720.136864776,4002131.066864775,6
2026-04-21,10346509.486864775,4002131.066864775,6
2026-04-22,10392536.336864775,4002131.066864775,6
2026-04-23,10311688.646864776,4002131.066864775,6
2026-04-24,10233971.846864775,4002131.066864775,6
2026-04-27,10364739.767825145,2977632.797825145,7
2026-04-28,10196899.687825145,2977632.797825145,7
2026-04-29,10228265.876847148,1963149.766847148,8
2026-04-30,10252254.69684653,3831732.7168465285,6
2026-05-06,10291294.278740797,3808945.488740798,6
2026-05-07,10496482.695370343,2780133.525370343,7
2026-05-08,10617165.629175028,3876365.4691750277,6
2026-05-11,10614293.179175027,3876365.4691750277,6
2026-05-12,10566859.212467443,4539375.042467443,6
2026-05-13,10538130.400107209,3481964.1201072093,7
2026-05-14,10385710.12010721,3481964.1201072093,7
2026-05-15,10347985.361247106,5324945.601247106,5
2026-05-18,10403440.291247107,5324945.601247106,5
2026-05-19,10483792.795683779,6266321.065683778,4
2026-05-20,10517172.385683779,6266321.065683778,4
2026-05-21,10430798.927294124,4160932.4372941228,6
2026-05-22,10452924.070678324,5019923.270678323,5
2026-05-25,10579999.30846754,4560117.718467539,6
2026-05-26,10463642.661657605,5251579.661657605,5
2026-05-27,10389032.75798725,4207767.3079872485,6
2026-05-28,10418595.170710372,5181121.630710372,5
2026-05-29,10198412.854884708,4139052.1548847076,6
2026-06-01,10376540.024884706,4139052.1548847076,6
2026-06-02,10271558.314884707,4139052.1548847076,6
2026-06-03,10309249.338238217,5079987.708238218,5
2026-06-04,10310854.798238218,5079987.708238218,5
2026-06-05,10328572.599624615,6052486.769624616,4
2026-06-08,10261089.129624616,6052486.769624616,4
2026-06-09,10083442.969624616,6052486.769624616,4
2026-06-10,10039921.88335195,6979034.46335195,3
2026-06-11,9988338.57335195,6979034.46335195,3
2026-06-12,9992352.630695395,7948776.010695394,2
2026-06-15,10091173.95174966,6948569.701749659,3
2026-06-16,10202547.421749659,6948569.701749659,3
2026-06-17,10221384.20858811,6998707.70858811,3
2026-06-18,10164207.14904589,6232744.64904589,4
2026-06-22,9994579.32904589,6232744.64904589,4
2026-06-23,9926859.969045889,6232744.64904589,4
2026-06-24,10051926.73444851,3996255.04444851,7
2026-06-25,9926646.846834103,4627318.646834103,7
2026-06-26,9760425.929569807,6104070.039569806,5
2026-06-29,9673468.439661182,3765522.279661183,7
2026-06-30,9891623.730830915,23.690830916981213,11
2026-07-01,10187784.667147283,686115.7571472828,10
2026-07-02,10135839.091704039,887085.9117040384,10
2026-07-03,10385105.23170404,887085.9117040384,10
2026-07-06,10232100.519826947,1517930.8798269466,10
2026-07-07,9943615.844445076,2272745.184445076,9
2026-07-08,9737598.522073578,2879313.702073576,8
2026-07-09,9740041.908262007,4535700.338262006,6
2026-07-10,9799761.258262005,4535700.338262006,6
2026-07-13,9482688.946638647,3654193.5966386474,7
2026-07-14,9703608.068532627,5291812.378532627,5
2026-07-15,10137288.738003306,6618785.658003307,4
2026-07-16,10294783.768003307,6618785.658003307,4
2026-07-17,10083029.656584706,7188816.396584705,4
2026-07-20,10091218.826584706,7188816.396584705,4
2026-07-21,10073465.216584705,7188816.396584705,4
2026-07-22,10103539.156584706,7188816.396584705,4
2026-07-23,10083561.456584705,7188816.396584705,4
2026-07-24,9950432.586584706,7188816.396584705,4
2026-07-27,10024608.156584706,7188816.396584705,4
2026-07-28,9987867.776584705,7188816.396584705,4
2026-07-29,9960977.964391828,8983224.504391827,2
2026-07-30,9941905.84093291,9490556.440932909,1
2026-07-31,9957645.640932908,9490556.440932909,1
