date,equity,cash,positions
2023-04-03,10505923.51115992,9998503.031159919,1
2023-04-04,10539327.791159919,9998503.031159919,1
2023-04-06,10555646.23219896,10555646.23219896,0
2023-04-07,10555646.23219896,10555646.23219896,0
2023-04-10,10535626.441502698,9499784.641502697,1
2023-04-11,10560074.881502697,9499784.641502697,1
2023-04-12,10579590.741502697,9499784.641502697,1
2023-04-13,10555571.221502697,9499784.641502697,1
2023-04-14,10563291.781502698,9499784.641502697,1
2023-04-17,10572513.561502697,9499784.641502697,1
2023-04-18,10508275.852451542,8441937.032451542,2
2023-04-19,10551858.952451542,8441937.032451542,2
2023-04-20,10552392.592451543,8441937.032451542,2
2023-04-21,10693911.852451542,8441937.032451542,2
2023-04-24,10638392.344228549,9418543.864228548,1
2023-04-25,10613514.984228548,9418543.864228548,1
2023-04-26,10586707.484228548,9418543.864228548,1
2023-04-27,10686431.384228548,9418543.864228548,1
2023-04-28,10678496.364228548,9418543.864228548,1
2023-05-04,10808244.66422855,9418543.864228548,1
2023-05-05,10840402.47029798,10100515.47029798,1
2023-05-08,10823954.712028738,10823954.712028738,0
2023-05-09,10823954.712028738,10823954.712028738,0
2023-05-10,10823954.712028738,10823954.712028738,0
2023-05-11,10823954.712028738,10823954.712028738,0
2023-05-12,10823954.712028738,10823954.712028738,0
2023-05-15,10823954.712028738,10823954.712028738,0
2023-05-16,10823954.712028738,10823954.712028738,0
2023-05-17,10823954.712028738,10823954.712028738,0
2023-05-18,10823954.712028738,10823954.712028738,0
2023-05-19,10823954.712028738,10823954.712028738,0
2023-05-22,10809740.016876917,9849512.496876918,1
2023-05-23,10788565.296876919,9849512.496876918,1
2023-05-24,10825697.776876917,9849512.496876918,1
2023-05-25,10804829.936876917,9849512.496876918,1
2023-05-26,10828865.378795125,8769143.228795124,2
2023-05-29,10789119.798795125,8769143.228795124,2
2023-05-30,10807563.828795124,8769143.228795124,2
2023-05-31,10801071.548795125,8769143.228795124,2
2023-06-01,10891701.213724917,7686992.413724917,3
2023-06-02,10941670.393724917,7686992.413724917,3
2023-06-05,10916224.253724918,7686992.413724917,3
2023-06-06,10804637.853724917,7686992.413724917,3
2023-06-07,10808844.67878494,8687691.51878494,2
2023-06-08,10728445.23878494,8687691.51878494,2
2023-06-09,10776440.15878494,8687691.51878494,2
2023-06-12,10785814.43878494,8687691.51878494,2
2023-06-13,10826292.89878494,8687691.51878494,2
2023-06-14,10875192.318784941,8687691.51878494,2
2023-06-15,10807721.978784941,8687691.51878494,2
2023-06-16,10890538.78678494,8702646.86678494,2
2023-06-19,10931076.74678494,8702646.86678494,2
2023-06-20,10941508.54678494,8702646.86678494,2
2023-06-21,10896476.239232227,9755128.439232228,1
2023-06-26,10883616.37087149,8666794.77087149,2
2023-06-27,10906761.56087149,8666794.77087149,2
2023-06-28,10841102.0017762,7575649.8617762,3
2023-06-29,10913794.2117762,7575649.8617762,3
2023-06-30,10932407.449596044,8584189.369596044,2
2023-07-03,10917039.583368758,8685043.843368758,2
2023-07-04,10986377.693368757,8685043.843368758,2
2023-07-05,10969377.063368756,8685043.843368758,2
2023-07-06,10998970.863368757,8685043.843368758,2
2023-07-07,10955793.013368757,8685043.843368758,2
2023-07-10,10909147.443368757,8685043.843368758,2
2023-07-11,10971192.453368757,8685043.843368758,2
2023-07-12,10883836.493368758,8685043.843368758,2
2023-07-13,10930724.143368758,8685043.843368758,2
2023-07-14,10894506.813368758,8685043.843368758,2
2023-07-17,10829150.983368758,8685043.843368758,2
2023-07-18,10785810.103952536,9686371.113952536,1
2023-07-19,10812930.703952536,9686371.113952536,1
2023-07-20,10760648.213952536,9686371.113952536,1
2023-07-21,10766223.003952537,9686371.113952536,1
2023-07-24,10786262.113952536,9686371.113952536,1
2023-07-25,10771195.113952536,9686371.113952536,1
2023-07-26,10680793.113952536,9686371.113952536,1
2023-07-27,10668473.053854795,9604256.333854795,1
2023-07-28,10673624.633854795,9604256.333854795,1
2023-07-31,10820693.933854794,9604256.333854795,1
2023-08-01,10892649.873854794,9604256.333854795,1
2023-08-02,10875200.973854795,9604256.333854795,1
2023-08-03,10779148.933854794,9604256.333854795,1
2023-08-04,10712178.393854795,9604256.333854795,1
2023-08-07,10662656.753854794,9604256.333854795,1
2023-08-08,10714172.553854795,9604256.333854795,1
2023-08-09,10809892.233854795,9604256.333854795,1
2023-08-10,10752412.175281713,8525248.935281713,2
2023-08-11,10723917.895281713,8525248.935281713,2
2023-08-14,10730618.465281714,8525248.935281713,2
2023-08-15,10744132.415281713,8525248.935281713,2
2023-08-16,10729647.235281713,8525248.935281713,2
2023-08-17,10760780.565281712,8525248.935281713,2
2023-08-18,10728384.925281713,8525248.935281713,2
2023-08-21,10710561.475281712,8525248.935281713,2
2023-08-22,10695500.723907884,7453133.153907884,3
2023-08-23,10601758.123907883,7453133.153907884,3
2023-08-24,10688799.933907883,7453133.153907884,3
2023-08-25,10660279.11837908,8448064.518379081,2
2023-08-28,10779238.390806139,9634571.770806137,1
2023-08-29,10906730.410806138,9634571.770806137,1
2023-08-30,11034213.392389685,5703541.2823896855,5
2023-08-31,11075748.872130934,6380059.252130934,5
2023-09-01,11082041.39383995,5272200.98383995,6
2023-09-04,11054189.464157607,4164337.7741576084,7
2023-09-05,11045404.81450513,3056279.3745051287,8
2023-09-06,11192539.74450513,3056279.3745051287,8
2023-09-07,10975291.184505127,3056279.3745051287,8
2023-09-08,11142930.76450513,3056279.3745051287,8
2023-09-11,11231434.294505129,3056279.3745051287,8
2023-09-12,11408982.524505127,3056279.3745051287,8
2023-09-13,11313618.209764367,3797511.749764367,7
2023-09-14,11185247.579764366,3797511.749764367,7
2023-09-15,11204609.419764368,3797511.749764367,7
2023-09-18,11023677.854490442,4823242.794490443,6
2023-09-19,10861580.446987897,4616036.766987898,6
2023-09-20,10804327.163251773,5520558.123251773,5
2023-09-21,10827374.20586969,4436736.235869691,6
2023-09-22,11165305.57586969,4436736.235869691,6
2023-09-25,11105852.16586969,4436736.235869691,6
2023-09-26,11036935.675869692,4436736.235869691,6
2023-09-27,11219819.50586969,4436736.235869691,6
2023-09-28,11427082.48586969,4436736.235869691,6
2023-10-09,11362351.95819181,8939543.55819181,2
2023-10-10,11290864.91819181,8939543.55819181,2
2023-10-11,11487171.982992789,7809181.902992789,3
2023-10-12,11426660.54529101,8519704.70529101,3
2023-10-13,11374735.878458586,7378007.558458586,4
2023-10-16,11238144.678458586,7378007.558458586,4
2023-10-17,11181368.398458587,7378007.558458586,4
2023-10-18,11183159.038458586,7378007.558458586,4
2023-10-19,11148416.752843559,9013494.992843559,2
2023-10-20,11086187.87803239,7900562.958032391,3
2023-10-23,11004096.986192148,9951748.546192149,1
2023-10-24,11016726.746192148,9951748.546192149,1
2023-10-25,11008570.02619215,9951748.546192149,1
2023-10-26,10997124.306192148,9951748.546192149,1
2023-10-27,11027514.666192148,9951748.546192149,1
2023-10-30,11052774.18619215,9951748.546192149,1
2023-10-31,11029579.276480084,8846895.786480084,2
2023-11-01,11026943.786480084,8846895.786480084,2
2023-11-02,10974466.036480084,8846895.786480084,2
2023-11-03,11160347.209275875,7747102.039275876,3
2023-11-06,11430218.73252519,6627896.6425251905,4
2023-11-07,11447140.862525191,6627896.6425251905,4
2023-11-08,11643705.59252519,6627896.6425251905,4
2023-11-09,11596173.626663804,5463035.836663805,5
2023-11-10,11603844.896663804,5463035.836663805,5
2023-11-13,11649416.72721446,6161401.417214461,5
2023-11-14,11836016.377214462,6161401.417214461,5
2023-11-15,11772905.86570546,6914829.545705461,4
2023-11-16,11694390.055705462,6914829.545705461,4
2023-11-17,11686085.035705462,6914829.545705461,4
2023-11-20,11786417.109637236,8107482.649637236,3
2023-11-21,11734391.399637237,8107482.649637236,3
2023-11-22,11708572.839637237,8107482.649637236,3
2023-11-23,11688499.819637235,8107482.649637236,3
2023-11-24,11598704.039637236,8107482.649637236,3
2023-11-27,11771107.429637237,8107482.649637236,3
2023-11-28,11756402.129637236,8107482.649637236,3
2023-11-29,11861173.699637236,8107482.649637236,3
2023-11-30,11858687.409637235,8107482.649637236,3
2023-12-01,11877732.139637236,8107482.649637236,3
2023-12-04,11907591.064900996,9961498.464900997,2
2023-12-05,11841524.144900996,9961498.464900997,2
2023-12-06,11836318.76875588,10634908.048755879,1
2023-12-07,11823916.818755878,10634908.048755879,1
2023-12-08,11808583.498755878,10634908.048755879,1
2023-12-11,11806861.369264364,11806861.369264364,0
2023-12-12,11806861.369264364,11806861.369264364,0
2023-12-13,11806861.369264364,11806861.369264364,0
2023-12-14,11806861.369264364,11806861.369264364,0
2023-12-15,11806861.369264364,11806861.369264364,0
2023-12-18,11806861.369264364,11806861.369264364,0
2023-12-19,11806861.369264364,11806861.369264364,0
2023-12-20,11806861.369264364,11806861.369264364,0
2023-12-21,11806861.369264364,11806861.369264364,0
2023-12-22,11806861.369264364,11806861.369264364,0
2023-12-25,11806861.369264364,11806861.369264364,0
2023-12-26,11806861.369264364,11806861.369264364,0
2023-12-27,11806861.369264364,11806861.369264364,0
2023-12-28,11806861.369264364,11806861.369264364,0
2023-12-29,11806861.369264364,11806861.369264364,0
2024-01-02,11806861.369264364,11806861.369264364,0
2024-01-03,11754659.62718584,10625869.76718584,1
2024-01-04,11695533.52718584,10625869.76718584,1
2024-01-05,11692529.504875531,11692529.504875531,0
2024-01-08,11692529.504875531,11692529.504875531,0
2024-01-09,11692529.504875531,11692529.504875531,0
2024-01-10,11692529.504875531,11692529.504875531,0
2024-01-11,11692529.504875531,11692529.504875531,0
2024-01-12,11692529.504875531,11692529.504875531,0
2024-01-15,11692529.504875531,11692529.504875531,0
2024-01-16,11692529.504875531,11692529.504875531,0
2024-01-17,11692529.504875531,11692529.504875531,0
2024-01-18,11692529.504875531,11692529.504875531,0
2024-01-19,11692529.504875531,11692529.504875531,0
2024-01-22,11692529.504875531,11692529.504875531,0
2024-01-23,11692529.504875531,11692529.504875531,0
2024-01-24,11652675.33881206,10639897.27881206,1
2024-01-25,11680047.71881206,10639897.27881206,1
2024-01-26,11593668.298985727,9471946.208985727,2
2024-01-29,11491594.578985726,9471946.208985727,2
2024-01-30,11455249.88224998,11455249.88224998,0
2024-01-31,11455249.88224998,11455249.88224998,0
2024-02-01,11455249.88224998,11455249.88224998,0
2024-02-02,11455249.88224998,11455249.88224998,0
2024-02-05,11455249.88224998,11455249.88224998,0
2024-02-06,11455249.88224998,11455249.88224998,0
2024-02-07,11455249.88224998,11455249.88224998,0
2024-02-08,11623577.597104166,10595851.597104166,1
2024-02-19,11732075.68895487,8848014.09895487,3
2024-02-20,11982891.743865145,2697970.2738651442,10
2024-02-21,12204988.517607573,2366739.3576075733,11
2024-02-22,12652933.541020837,578575.711020837,13
2024-02-23,13274267.11567895,543447.985678948,14
2024-02-26,13534544.974309321,1168636.3943093223,13
2024-02-27,14257791.052926581,33.97292658337392,14
2024-02-28,13233200.262189075,2776854.8721890757,14
2024-02-29,13905565.042189077,2776854.8721890757,14
2024-03-01,14299698.878598977,4012954.338598978,13
2024-03-04,14257357.412548732,2576227.832548731,14
2024-03-05,13933845.416495932,3147179.866495931,14
2024-03-06,14029758.396495933,3147179.866495931,14
2024-03-07,13664602.846495932,3147179.866495931,14
2024-03-08,13805511.056495933,3147179.866495931,14
2024-03-11,14139888.776495932,3147179.866495931,14
2024-03-12,14452207.686495932,3147179.866495931,14
2024-03-13,14590856.256495932,3147179.866495931,14
2024-03-14,14342536.457784578,3691874.887784576,14
2024-03-15,14386790.487784576,3691874.887784576,14
2024-03-18,14874847.603519475,4287841.473519476,13
2024-03-19,14930334.429380594,5650497.739380594,12
2024-03-20,15137911.864884183,7007046.804884184,10
2024-03-21,15083039.472393284,10299514.942393284,6
2024-03-22,14987167.960285787,11873523.070285788,4
2024-03-25,14915905.55806772,13509513.50806772,1
2024-03-26,14912630.118067719,13509513.50806772,1
2024-03-27,14747225.388648808,12022418.848648809,2
2024-03-28,14772305.634429233,13323607.734429233,1
2024-03-29,14768975.294429233,13323607.734429233,1
2024-04-01,14833916.924429232,13323607.734429233,1
2024-04-02,14805609.034429234,13323607.734429233,1
2024-04-03,14777301.144429233,13323607.734429233,1
2024-04-08,14715689.854429232,13323607.734429233,1
2024-04-09,14772305.634429233,13323607.734429233,1
2024-04-10,14710694.344429232,13323607.734429233,1
2024-04-11,14700703.324429233,13323607.734429233,1
2024-04-12,14692377.474429233,13323607.734429233,1
2024-04-15,14673589.006737933,14673589.006737933,0
2024-04-16,14673589.006737933,14673589.006737933,0
2024-04-17,14673589.006737933,14673589.006737933,0
2024-04-18,14673589.006737933,14673589.006737933,0
2024-04-19,14673589.006737933,14673589.006737933,0
2024-04-22,14673589.006737933,14673589.006737933,0
2024-04-23,14673589.006737933,14673589.006737933,0
2024-04-24,14673589.006737933,14673589.006737933,0
2024-04-25,14664664.647688184,10710557.977688184,3
2024-04-26,14783315.484682294,8078197.534682293,5
2024-04-29,15226659.240561638,6598249.600561637,6
2024-04-30,15067261.84056164,6598249.600561637,6
2024-05-06,15284189.680561638,6598249.600561637,6
2024-05-07,15314125.27056164,6598249.600561637,6
2024-05-08,15111984.960561637,6598249.600561637,6
2024-05-09,15370310.250561638,6598249.600561637,6
2024-05-10,15087605.230561638,6598249.600561637,6
2024-05-13,14793839.130561639,6598249.600561637,6
2024-05-14,14892901.438905058,5111197.348905059,7
2024-05-15,14922755.14239068,3623856.6923906803,8
2024-05-16,15033585.812390681,3623856.6923906803,8
2024-05-17,15311909.142390681,3623856.6923906803,8
2024-05-20,15379274.02239068,3623856.6923906803,8
2024-05-21,15237776.44239068,3623856.6923906803,8
2024-05-22,15424535.642390681,3623856.6923906803,8
2024-05-23,15504713.01239068,3623856.6923906803,8
2024-05-24,15192341.868583702,4608554.4985837005,8
2024-05-27,15246007.550643248,11302802.330643248,3
2024-05-28,15198402.310854062,9776254.830854064,4
2024-05-29,15160688.638089295,11322222.748089295,3
2024-05-30,15159485.808089295,11322222.748089295,3
2024-05-31,15232439.838089295,11322222.748089295,3
2024-06-03,15182268.868089296,11322222.748089295,3
2024-06-04,15151529.760659011,12676450.650659012,2
2024-06-05,15162050.680659011,12676450.650659012,2
2024-06-06,15159558.550659012,12676450.650659012,2
2024-06-07,15147018.61065901,12676450.650659012,2
2024-06-11,15263888.640659012,12676450.650659012,2
2024-06-12,15316556.050659012,12676450.650659012,2
2024-06-13,15391360.271681057,12151423.341681058,2
2024-06-14,15391083.522076601,7539602.622076602,5
2024-06-17,15456709.522419974,2925283.2824199735,8
2024-06-18,15595777.052419974,2925283.2824199735,8
2024-06-19,15218871.132419974,2925283.2824199735,8
2024-06-20,15189556.019706795,4302330.319706798,7
2024-06-21,15093134.086742321,2785485.1967423204,8
2024-06-24,14537056.893453551,2707533.293453552,8
2024-06-25,14297577.673053438,5506762.993053438,6
2024-06-26,14472606.575532205,8300033.475532205,4
2024-06-27,14355718.447569378,9823590.767569378,3
2024-06-28,14342784.777569378,9823590.767569378,3
2024-07-01,14310398.517569378,9823590.767569378,3
2024-07-02,14194071.417799037,11217559.737799037,2
2024-07-03,14181270.022359924,12611445.502359925,1
2024-07-04,14145182.102359924,12611445.502359925,1
2024-07-05,14127138.142359925,12611445.502359925,1
2024-07-08,14086343.102359924,12611445.502359925,1
2024-07-09,14243247.102359924,12611445.502359925,1
2024-07-10,14270797.374432512,8692101.374432512,6
2024-07-11,14594013.654432513,8692101.374432512,6
2024-07-12,14499036.358701494,7889602.3187014945,7
2024-07-15,14470546.162997179,8759090.37299718,7
2024-07-16,14641438.278278824,7963384.818278823,8
2024-07-17,14590648.686257746,8473578.166257747,8
2024-07-18,14497982.41853936,7674275.23853936,9
2024-07-19,14652345.68674469,8207569.826744691,8
2024-07-22,14783503.45674469,8207569.826744691,8
2024-07-23,14391698.92857784,6728140.67857784,9
2024-07-24,14191837.858992985,8196356.218992985,7
2024-07-25,14155382.381198041,6638889.441198042,9
2024-07-26,14273594.17119804,6638889.441198042,9
2024-07-29,14236517.775843758,7364576.755843759,8
2024-07-30,14325005.115843758,7364576.755843759,8
2024-07-31,14644038.163702257,8735658.293702256,7
2024-08-01,14724057.471332487,6101237.651332487,9
2024-08-02,14482867.528897375,6595154.408897375,9
2024-08-05,14222876.006737106,6495360.726737104,9
2024-08-06,14398083.129752502,7222518.639752501,8
2024-08-07,14369809.329752501,7222518.639752501,8
2024-08-08,14189349.699752502,7222518.639752501,8
2024-08-09,14119361.073383585,8116223.603383585,6
2024-08-12,14063192.631934281,8993616.251934282,5
2024-08-13,14031542.686210379,10211128.186210379,4
2024-08-14,13995142.066210378,10211128.186210379,4
2024-08-15,13999340.99621038,10211128.186210379,4
2024-08-16,14018502.816210378,10211128.186210379,4
2024-08-19,13970263.047782581,11411281.357782582,3
2024-08-20,13906242.225155015,12389260.685155014,2
2024-08-21,13893870.720309874,11624149.880309874,3
2024-08-22,13872083.900309874,11624149.880309874,3
2024-08-23,13843890.580309875,11624149.880309874,3
2024-08-26,13854302.33844254,12326958.89844254,2
2024-08-27,13846479.929013055,11564934.649013054,3
2024-08-28,13859281.049013054,11564934.649013054,3
2024-08-29,13898174.009013053,11564934.649013054,3
2024-08-30,13967902.604065787,10036389.504065786,5
2024-09-02,13736807.575202372,8638073.375202373,6
2024-09-03,13758439.339450024,8895942.879450025,6
2024-09-04,13800540.568681218,6630131.118681218,9
2024-09-05,13863224.853509184,5870386.083509185,10
2024-09-06,13616236.592703141,3789939.0027031405,12
2024-09-09,13491889.248242686,3042275.1682426855,13
2024-09-10,13618085.958242686,3042275.1682426855,13
2024-09-11,13748377.59432646,4440542.044326462,11
2024-09-12,13667373.749383485,3684193.639383486,12
2024-09-13,13517134.079383487,3684193.639383486,12
2024-09-18,13602874.089383485,3684193.639383486,12
2024-09-19,13741724.05381743,2933757.4438174297,13
2024-09-20,13563506.452482002,1902152.7924819996,14
2024-09-23,13465996.683825359,2597123.55382536,13
2024-09-24,13852127.97382536,2597123.55382536,13
2024-09-25,13926653.152010834,1963767.6620108348,13
2024-09-26,14466344.065881886,2319259.875881885,12
2024-09-27,15309086.630748846,21.350748845143244,14
2024-09-30,17505871.98077858,4343872.090778578,11
2024-10-08,20052821.984687336,20052821.984687336,0
2024-10-09,20052821.984687336,20052821.984687336,0
2024-10-10,20052821.984687336,20052821.984687336,0
2024-10-11,20052821.984687336,20052821.984687336,0
2024-10-14,20267642.485035397,11226956.195035394,8
2024-10-15,19924357.369111355,4542294.579111359,14
2024-10-16,19809088.90911136,4542294.579111359,14
2024-10-17,19852407.97911136,4542294.579111359,14
2024-10-18,20831364.00911136,4542294.579111359,14
2024-10-21,21177501.98911136,4542294.579111359,14
2024-10-22,21459902.12911136,4542294.579111359,14
2024-10-23,21372388.599111363,4542294.579111359,14
2024-10-24,21561708.96911136,4542294.579111359,14
2024-10-25,22027771.39777845,5943688.767778449,14
2024-10-28,22287341.095595963,6681841.715595964,13
2024-10-29,21833917.475595966,6681841.715595964,13
2024-10-30,21734352.135595962,6681841.715595964,13
2024-10-31,22096686.370656587,6197290.070656585,14
2024-11-01,21671334.940656587,6197290.070656585,14
2024-11-04,22106196.910656586,6197290.070656585,14
2024-11-05,22732410.11065658,6197290.070656585,14
2024-11-06,22804645.635514535,6904367.715514532,14
2024-11-07,23102368.90551453,6904367.715514532,14
2024-11-08,23287022.79551453,6904367.715514532,14
2024-11-11,24257542.25917976,8360882.30917976,13
2024-11-12,24069039.890999734,13509486.410999736,10
2024-11-13,24074907.577486347,17409030.347486347,6
2024-11-14,23982121.534181375,22696066.654181376,1
2024-11-15,23913803.614181377,22696066.654181376,1
2024-11-18,23879045.374181375,22696066.654181376,1
2024-11-19,23921794.014181376,22696066.654181376,1
2024-11-20,23926188.734181374,22696066.654181376,1
2024-11-21,23938573.854181375,22696066.654181376,1
2024-11-22,23877447.294181377,22696066.654181376,1
2024-11-25,23888633.854181375,22696066.654181376,1
2024-11-26,23890231.934181377,22696066.654181376,1
2024-11-27,23912205.534181375,22696066.654181376,1
2024-11-28,23901418.494181376,22696066.654181376,1
2024-11-29,23920195.934181377,22696066.654181376,1
2024-12-02,23922734.083934344,23922734.083934344,0
2024-12-03,23922734.083934344,23922734.083934344,0
2024-12-04,23922734.083934344,23922734.083934344,0
2024-12-05,23922734.083934344,23922734.083934344,0
2024-12-06,23922734.083934344,23922734.083934344,0
2024-12-09,23922734.083934344,23922734.083934344,0
2024-12-10,23875407.298743024,22606599.978743024,1
2024-12-11,23804428.918743026,22606599.978743024,1
2024-12-12,23801339.297291085,23801339.297291085,0
2024-12-13,23803689.511103075,22491898.051103074,1
2024-12-16,23773265.971103072,22491898.051103074,1
2024-12-17,23696610.581103075,22491898.051103074,1
2024-12-18,23702447.69320749,23702447.69320749,0
2024-12-19,23702447.69320749,23702447.69320749,0
2024-12-20,23702447.69320749,23702447.69320749,0
2024-12-23,23702447.69320749,23702447.69320749,0
2024-12-24,23702447.69320749,23702447.69320749,0
2024-12-25,23702447.69320749,23702447.69320749,0
2024-12-26,23702447.69320749,23702447.69320749,0
2024-12-27,23702447.69320749,23702447.69320749,0
2024-12-30,23702447.69320749,23702447.69320749,0
2024-12-31,23702447.69320749,23702447.69320749,0
2025-01-02,23702447.69320749,23702447.69320749,0
2025-01-03,23702447.69320749,23702447.69320749,0
2025-01-06,23702447.69320749,23702447.69320749,0
2025-01-07,23702447.69320749,23702447.69320749,0
2025-01-08,23702447.69320749,23702447.69320749,0
2025-01-09,23702447.69320749,23702447.69320749,0
2025-01-10,23702447.69320749,23702447.69320749,0
2025-01-13,23702447.69320749,23702447.69320749,0
2025-01-14,23702447.69320749,23702447.69320749,0
2025-01-15,23702447.69320749,23702447.69320749,0
2025-01-16,23702447.69320749,23702447.69320749,0
2025-01-17,23702447.69320749,23702447.69320749,0
2025-01-20,23659772.41070061,18960533.810700614,2
2025-01-21,23619043.300700612,18960533.810700614,2
2025-01-22,23607550.995292794,16834637.155292794,3
2025-01-23,23742362.395292792,16834637.155292794,3
2025-01-24,24167593.055292793,16834637.155292794,3
2025-01-27,23899440.515292794,16834637.155292794,3
2025-02-05,24203674.655365657,18331234.135365658,3
2025-02-06,24549231.895365655,18331234.135365658,3
2025-02-07,24492921.615365658,18331234.135365658,3
2025-02-10,24771757.528058697,15877469.488058697,4
2025-02-11,24709469.3580587,15877469.488058697,4
2025-02-12,24711534.908058695,15877469.488058697,4
2025-02-13,24584953.147020858,17481619.737020858,3
2025-02-14,24630429.777020857,17481619.737020858,3
2025-02-17,24630664.327020857,17481619.737020858,3
2025-02-18,24449697.597020857,17481619.737020858,3
2025-02-19,24526062.527387597,19947683.807387594,2
2025-02-20,24619861.717387594,19947683.807387594,2
2025-02-21,24637458.077198345,22272313.737198345,1
2025-02-24,24957752.207198344,22272313.737198345,1
2025-02-25,24921030.587198347,22272313.737198345,1
2025-02-26,24956392.147198346,22272313.737198345,1
2025-02-27,25033235.537198346,22272313.737198345,1
2025-02-28,25081517.667198345,22272313.737198345,1
2025-03-03,24987547.92846933,19760746.71846933,2
2025-03-04,24965456.85846933,19760746.71846933,2
2025-03-05,25029010.45846933,19760746.71846933,2
2025-03-06,25135940.478469327,19760746.71846933,2
2025-03-07,25085697.158469327,19760746.71846933,2
2025-03-10,25266123.69846933,19760746.71846933,2
2025-03-11,25188143.96846933,19760746.71846933,2
2025-03-12,25082363.653068308,22676663.653068308,1
2025-03-13,24980886.853068307,22676663.653068308,1
2025-03-14,24979649.778092947,24979649.778092947,0
2025-03-17,24979649.778092947,24979649.778092947,0
2025-03-18,24993336.871690847,22480967.161690846,1
2025-03-19,24803634.061690845,22480967.161690846,1
2025-03-20,24806936.431690846,22480967.161690846,1
2025-03-21,24793452.135210957,24793452.135210957,0
2025-03-24,24793452.135210957,24793452.135210957,0
2025-03-25,24793452.135210957,24793452.135210957,0
2025-03-26,24793452.135210957,24793452.135210957,0
2025-03-27,24793452.135210957,24793452.135210957,0
2025-03-28,24793452.135210957,24793452.135210957,0
2025-03-31,24793452.135210957,24793452.135210957,0
2025-04-01,24793452.135210957,24793452.135210957,0
2025-04-02,24793452.135210957,24793452.135210957,0
2025-04-03,24793452.135210957,24793452.135210957,0
2025-04-07,24793452.135210957,24793452.135210957,0
2025-04-08,24793452.135210957,24793452.135210957,0
2025-04-09,24793452.135210957,24793452.135210957,0
2025-04-10,24793452.135210957,24793452.135210957,0
2025-04-11,24793452.135210957,24793452.135210957,0
2025-04-14,24793452.135210957,24793452.135210957,0
2025-04-15,24774726.196483407,23429418.036483407,1
2025-04-16,24693264.963466577,22066917.673466578,2
2025-04-17,24670433.20346658,22066917.673466578,2
2025-04-18,24595705.47346658,22066917.673466578,2
2025-04-21,24666925.13353452,21105302.81353452,2
2025-04-22,24577876.129440054,14436249.549440054,5
2025-04-23,25035056.889440056,14436249.549440054,5
2025-04-24,25021334.099440053,14436249.549440054,5
