start,end,initial_cash,final_equity,total_return,annualized_return,max_drawdown,closed_trades,win_rate,mean_trade_return,variant,name_cn,oos_annualized,oos_max_drawdown,score
2020-01-01,2026-07-31,1000000.0,23054674.80197227,22.05467480197227,0.6114699086574138,-0.31732704882019,672,0.49255952380952384,0.058018301615475686,strategy2,基准1-2止损过滤,0.2962732436207858,-0.3073761244752854,0.47527443387945223
2020-01-01,2026-07-31,1000000.0,20397610.54673727,19.39761054673727,0.5817420220662259,-0.2895894859526167,705,0.4907801418439716,0.05854535218026435,bear_downside,熊市概率+下行分散,0.29715069732550337,-0.2839274610605712,0.4743131893368249
2020-01-01,2026-07-31,1000000.0,20916233.964775365,19.916233964775365,0.5877925254833392,-0.29500960632352524,702,0.4928774928774929,0.06002125005407028,bear_probability,走步熊市概率软缩放,0.28991188065704177,-0.28690703358030034,0.47067668999616424
2020-01-01,2026-07-31,1000000.0,22617195.945313606,21.617195945313608,0.6067822224715038,-0.30947654677175496,674,0.48813056379821956,0.05709226731312575,downside_diversify,下行相关性风险分散,0.282648665809597,-0.3111311618561512,0.4633020487928733
2020-01-01,2026-07-31,1000000.0,19615289.337061107,18.615289337061107,0.5723635391552995,-0.32093564772903893,691,0.47756874095513746,0.05427379329595091,health_monitor,模型健康度软调节,0.264104250341733,-0.3197568051485049,0.40485566531186334
2020-01-01,2026-07-31,1000000.0,18854618.1500001,17.8546181500001,0.56293537147818,-0.3267684163315092,686,0.47959183673469385,0.05424773042935493,downside_health,下行分散+健康监控,0.2618920173535477,-0.3232341717219154,0.38875836019627985
2020-01-01,2026-07-31,1000000.0,17736298.92963878,16.73629892963878,0.5484710320101196,-0.3176522506993441,703,0.48364153627311524,0.056666113516150814,bear_health,熊市概率+健康监控,0.25391450480516053,-0.31738625707674273,0.37694000609688416
2020-01-01,2026-07-31,1000000.0,16165817.050160177,15.165817050160179,0.5267935129821633,-0.3245487176767051,706,0.47875354107648727,0.053910211489231925,strategy3_combo,三方向组合候选,0.2740044428221271,-0.30240678715866864,0.37377109529819663
