final_nav,total_return,annualized_return,max_drawdown,sharpe,gross_annualized_return,average_exposure,annual_turnover,strategy,top_n,buffer_n,rebalance
2.811911093610041,1.8119110936100409,0.1268051508800081,-0.34401695541724664,0.7068522396258953,0.14782670617671312,0.9137963843958135,6.146196598587955,Q3_trend_residual_50x60,50,300,60
2.539036840184697,1.5390368401846972,0.11360066723969897,-0.2812339531423488,0.6425950851966522,0.1449381670644443,0.9238686627948657,9.227700240516002,Q3_trend_residual,80,240,40
2.535855964737718,1.535855964737718,0.11343947693174283,-0.3025023039329545,0.6342245289590424,0.1456370564984577,0.9235014272121789,9.478153106028522,Q3_trend_residual_50x40,50,200,40
2.466303498437718,1.4663034984377181,0.10986943382137349,-0.32241561830917875,0.6298439507910619,0.13063078734170097,0.9143628642915037,6.162570813113105,Q3_trend_residual_80x60,80,320,60
2.404442645952201,1.404442645952201,0.10661856187648144,-0.27831448989819874,0.6111126004416145,0.13680724882885342,0.9231074590023696,8.94990304479107,Q3_trend_residual_100x40,100,300,40
2.122040360399378,1.122040360399378,0.09076738229488934,-0.2998951261477235,0.5369007552357296,0.12200131649222334,0.9429115128449096,9.387637359807714,Q1_residual_reversal,80,240,40
1.962026368697548,0.9620263686975481,0.08093686773674946,-0.2825114008030484,0.5068954562217475,0.11260803044396361,0.9429115128449096,9.602033140520065,Q5_cohort_neutral,80,240,40
1.4395406746389827,0.4395406746389827,0.04296813109653663,-0.2637966336975761,0.33253036026940075,0.06927513530709861,0.9429115128449096,8.285220441163723,Q2_lowbeta_residual,80,240,40
1.367647325064983,0.367647325064983,0.03681607567626832,-0.3753876813500038,0.2855283641700175,0.06641041310753382,0.8847084998771064,9.357810662596595,Q4_confirmed_residual,80,240,40
