final_nav,total_return,annualized_return,max_drawdown,sharpe,gross_annualized_return,average_exposure,annual_turnover,strategy,period
1.5466918905951612,0.5466918905951612,0.07555408656853713,-0.3696538707045107,0.44442546129324495,0.1022269455070075,0.861879797543049,8.146806240964555,C1_cluster_momentum,设计期2018-2023
0.9196529714109098,-0.08034702858909015,-0.08061151358406637,-0.20983616789558268,-0.2673269945162979,-0.057193339818322086,0.8872417355371888,8.366131524725255,C1_cluster_momentum,验证期2024
1.0050663325238591,0.0050663325238591295,0.0030505281703983034,-0.32841942918532474,0.14183874076244762,0.03497062010874208,0.9987290443624038,10.415152870639632,C1_cluster_momentum,验证期2025-2026-08
1.4362778126165203,0.4362778126165203,0.04269487328111454,-0.4805993851603564,0.30325799729874925,0.06998316326369958,0.8910367126062183,8.591185508566896,C1_cluster_momentum,全周期
1.2094643949676818,0.20946439496768177,0.03227126630321986,-0.2968633486495582,0.2595960543901377,0.06141108470144774,0.8901036419258562,9.255468464596884,C2_cluster_reversal,设计期2018-2023
0.8684916118804751,-0.13150838811952492,-0.13192880493226156,-0.32223541459882776,-0.2991148987998019,-0.10631043764460146,1.0000000000000018,9.671255880102056,C2_cluster_reversal,验证期2024
1.768561280916959,0.7685612809169591,0.41008820823232006,-0.23905006234894688,1.5579190374257432,0.4561086390571698,1.0000000000000018,10.676521914102908,C2_cluster_reversal,验证期2025-2026-08
1.7981124930707604,0.7981124930707604,0.07010202077585248,-0.44039833003649875,0.41272619128043536,0.10131175420764582,0.9238254073672568,9.558020535054345,C2_cluster_reversal,全周期
1.4767556949406764,0.4767556949406764,0.06727459313593864,-0.3249025255029546,0.4161648726435856,0.09461907791169488,0.8414110572945298,8.412258924163636,C3_cluster_leader_pullback,设计期2018-2023
0.8067167176127655,-0.19328328238723447,-0.19387807948163938,-0.2948560149512558,-0.9162736574064816,-0.1740835959712218,0.7558294972204208,8.069179577257795,C3_cluster_leader_pullback,验证期2024
1.042829067575255,0.04282906757525495,0.02559871267962821,-0.3175639296588454,0.23045821823272736,0.055220495024818295,0.9476228339046867,9.468103536933281,C3_cluster_leader_pullback,验证期2025-2026-08
1.20503071181264,0.20503071181264,0.02177041419265513,-0.500339554906293,0.21262454073742784,0.04841096120108079,0.8519213372355189,8.559109192744002,C3_cluster_leader_pullback,全周期
1.4896379041833745,0.4896379041833745,0.0688238625080817,-0.2234613778936666,0.4982691937148203,0.09067127183524959,0.8898421413864092,6.731930261308394,C4_cluster_lowrisk,设计期2018-2023
1.2784391120841465,0.2784391120841465,0.27951798616259516,-0.08655421783139106,1.5250530447711208,0.2949388778419144,0.9999999999999983,3.988650412087909,C4_cluster_lowrisk,验证期2024
1.0397659660407024,0.03976596604070237,0.023781955022017298,-0.1660926393347043,0.24849020850124873,0.047132517875254853,0.9999999999999988,7.50259633602248,C4_cluster_lowrisk,验证期2025-2026-08
1.946254264881425,0.946254264881425,0.07992987756635572,-0.2234613778936666,0.5732181806762238,0.10140462710156006,0.9236441484300653,6.551114009203628,C4_cluster_lowrisk,全周期
