final_nav,total_return,annualized_return,max_drawdown,sharpe,gross_annualized_return,average_exposure,annual_turnover,strategy,score,top_n,buffer_n,rebalance
1.0622891499892504,0.06228914998925039,0.010745287975767903,-0.41452922827584826,0.1611642478601955,0.029392150326441824,0.956268221574344,6.0787652027008034,ml20_patient,ml20,50,150,60
0.9695203274844084,-0.030479672515591583,-0.00546004632363295,-0.40841770984109416,0.07143003601991493,0.020905668673828925,0.9696793002915453,8.702155495193516,ml5_patient,ml5,50,150,40
0.9155699376367661,-0.08443006236323392,-0.015480935401981255,-0.5117131796840411,0.045162346355078535,0.07759612283240047,0.992295214656322,30.04977839234481,ml5_concentrated,ml5,15,45,10
0.8571606935002751,-0.14283930649972487,-0.026893701122054803,-0.44325057495190145,-0.03696869021972344,0.028062742117406225,0.9840854945987452,18.269512465642855,ml5_base,ml5,30,60,20
0.7498352355023686,-0.25016476449763136,-0.04964821552215426,-0.4744974463538698,-0.15456477376564723,-0.02561452328322178,0.970262390670554,8.307012940281304,ml10_patient,ml10,50,150,40
0.6507316116601091,-0.34926838833989093,-0.07318046399556966,-0.5337738177137739,-0.279065759511992,-0.05003203559193825,0.9693877551020408,8.205550685545628,ensemble_patient,ml_ensemble,40,120,40
