date,return,equity
2020-04-16,0.01163896710166834,1128989.4186384468
2020-04-17,0.006601176681314935,1136442.0772622144
2020-04-20,0.015463279632185079,1154015.1988887012
2020-04-21,-0.001068686734583657,1152781.9181541407
2020-04-22,0.005351946105148664,1158951.5448510915
2020-04-23,0.011105776872370687,1171822.6021140967
2020-04-24,0.0005904532845933952,1172514.5086184756
2020-04-27,-0.008331127118570036,1162746.1411988074
2020-04-28,-0.01005487432903196,1151054.8748724866
2020-04-29,-0.006323521145935651,1143776.155031098
2020-04-30,0.033663864811497635,1182280.0808886797
2020-05-06,0.06391340547746309,1257843.6270864457
2020-05-07,-0.006640972322739236,1249490.3223726307
2020-05-08,0.003481451490039425,1253840.362317245
2020-05-11,0.002455271788954554,1256918.8811866948
2020-05-12,0.0013710406264654683,1258642.1680369736
2020-05-13,0.0015524868415755205,1260596.193441103
2020-05-14,-0.004309450415496853,1255163.7166515044
2020-05-15,0.0039691783002240655,1260145.6852388661
2020-05-18,5.2171391869724494e-05,1260211.4287932238
2020-05-19,0.003852498483378973,1265066.3914113864
2020-05-20,0.007779844449833723,1274908.4111552795
2020-05-21,-0.005322938306560352,1268122.1523361849
2020-05-22,-0.007274053501266277,1258897.7639539505
2020-05-25,-0.0012527570564600803,1257320.670896795
2020-05-26,0.01667109767907474,1278281.5866152355
2020-05-27,0.0003235588829325574,1278695.1859774739
2020-05-28,-0.0035140274554167623,1274201.8159868398
2020-05-29,0.0016667727233685254,1276325.6208177933
2020-06-01,0.007744828706248581,1286210.5441244233
2020-06-02,0.0012327084202467897,1287796.0666923758
2020-06-03,0.0011937711068861895,1289333.4004283547
2020-06-04,0.021774181227615687,1317407.5795520998
2020-06-05,0.009344616937320971,1329718.2487333375
2020-06-08,-0.008582591178135701,1318305.8206223529
2020-06-09,-0.004457342232938366,1312429.6804121642
2020-06-10,0.0017683497025786643,1314750.5150471765
2020-06-11,-0.002438808569030393,1311544.0902249424
2020-06-12,-0.003288685548715531,1307230.8341289165
2020-06-15,0.0007058788835811458,1308153.5807706944
2020-06-16,0.03205452657193908,1350085.8244856857
2020-06-17,0.008434948671035745,1361473.7291167155
2020-06-18,-0.011995298518305685,1345142.4453111296
2020-06-19,-0.00261557919033631,1341624.1187231357
2020-06-22,0.011166081960590168,1356604.8035931026
2020-06-23,0.007054926276862239,1366175.550469289
2020-06-24,-0.00218866139856782,1363185.45477831
2020-06-29,-0.0014846919961912786,1361161.5442442761
2020-06-30,0.03148035571597785,1404011.3938439956
2020-07-01,0.007987680936557244,1415226.1888893126
2020-07-02,0.0048297590554370615,1422061.3903905926
2020-07-03,-0.004067901636147337,1416276.5845339207
2020-07-06,0.022850618403635673,1448639.3803211097
2020-07-07,0.01224901570764879,1466383.7868453816
2020-07-08,0.009508119949211516,1480326.3397822864
2020-07-09,0.023864735815826897,1515653.9368024005
2020-07-10,0.008602014831405297,1528691.6144460526
2020-07-13,0.011306613088396571,1545975.93906207
2020-07-14,0.013784454525699956,1567286.3740918976
2020-07-15,-0.0029960925312177153,1562590.6390922018
2020-07-16,-0.005400708270820548,1554151.5429037497
2020-07-17,-9.010894995798916e-05,1554011.4999401432
2020-07-20,0.002787635240057161,1558343.51716083
2020-07-21,0.0010550890357948256,1559987.7083197883
2020-07-22,-0.00011133854558159628,1559814.0215572189
2020-07-23,6.072662975442622e-05,1559908.743805792
2020-07-24,-0.001975461833946035,1556827.2036179649
2020-07-27,-0.0039919419510904275,1550612.4397932435
2020-07-28,0.007038652135543555,1561526.6613539944
2020-07-29,0.01740629540481431,1588707.0557040153
2020-07-30,-0.0033600977233858575,1583368.844743017
2020-07-31,-0.0008472018448973384,1582027.411736598
2020-08-03,0.020811218960219202,1614951.3306033171
2020-08-04,-0.0063852222981231055,1604639.5073567654
2020-08-05,0.0056654088594918495,1613730.446238035
2020-08-06,0.0034029626177141115,1619221.9106216503
2020-08-07,-0.004911019138248818,1611269.8808295154
2020-08-10,0.0013845501848233077,1613500.7648408182
2020-08-11,-0.010119305367667253,1597173.257890429
2020-08-12,0.0030559374041172482,1602054.1193900723
2020-08-13,0.0013514006794146383,1604219.1364154753
2020-08-14,0.002665011239421644,1608494.398444518
2020-08-17,0.004612465251896736,1615913.522965214
2020-08-18,-0.00011233555216050295,1615731.9984273682
2020-08-19,-0.0038998308203169185,1609430.916982529
2020-08-20,-0.008890565432583875,1595122.166105872
2020-08-21,-0.0013613131446130189,1592950.7053338885
2020-08-24,-0.0011805187371283221,1591070.19717892
2020-08-25,-0.0018477988220675368,1588130.219542746
2020-08-26,-0.004413507576595865,1581120.9947861733
2020-08-27,0.00042803740641095267,1581797.7737160034
2020-08-28,0.0007047172518422906,1582912.4938960667
2020-08-31,0.0019177611392632299,1585948.141963715
2020-09-01,-0.0002892017440416783,1585489.4829950994
2020-09-02,-0.003281315272316343,1580286.9921404505
2020-09-03,-0.0020167501331980753,1577099.9481385602
2020-09-04,0.00276558814319694,1581461.5570557686
2020-09-07,-0.012597519766771259,1561539.0638303696
2020-09-08,-0.0036350493658635075,1555862.7922466223
2020-09-09,-0.015875485674287704,1531162.7147771537
2020-09-10,-0.007011158622059255,1520427.490107668
2020-09-11,0.018477856538996917,1548521.7311478248
2020-09-14,0.007648568273000533,1560365.705330734
2020-09-15,0.01679796906388098,1586576.6801772206
2020-09-16,-0.0008235188392619053,1585270.1043911611
2020-09-17,0.02164600339844036,1619584.8664582577
2020-09-18,0.01733788950253201,1647665.049912884
2020-09-21,-0.0004105448318118543,1646988.609542085
2020-09-22,-8.805188865568248e-05,1646843.5890844206
2020-09-23,0.012486755514405923,1667407.3223517844
2020-09-24,-0.0055269081178493384,1658191.715286117
2020-09-25,-0.007109826979145084,1646402.259092181
2020-09-28,-0.01907480469760431,1614997.457546303
2020-09-29,0.013898618091205728,1637443.6904270074
2020-09-30,0.006652814946648668,1648337.3002849757
2020-10-09,0.019777216364685293,1680936.8237146928
2020-10-12,0.015930716546039808,1707715.3517850921
2020-10-13,0.0006082876840400134,1708754.1340014294
2020-10-14,-0.004262089157110927,1701471.2715347335
2020-10-15,-0.0023085891018265027,1697543.2735001976
2020-10-16,-0.0008864173068343228,1696038.5417634668
2020-10-19,-0.002344073401978325,1692062.902928989
2020-10-20,0.0011509729480488895,1694010.421556657
2020-10-21,-0.0034009405429197836,1688249.1928338562
2020-10-22,-0.0007570686955509776,1686971.0722196724
2020-10-23,-0.006059188536587545,1676749.3964373244
2020-10-26,0.000686805172822158,1677900.9965963238
2020-10-27,-0.0021960701253559978,1674216.2083443934
2020-10-28,0.0019583742480660526,1677494.95025251
2020-10-29,-0.004533576665916528,1669889.8982888523
2020-10-30,-0.008735501180849037,1655302.5731104622
2020-11-02,-0.005699603187165891,1645868.005289038
2020-11-03,0.010760721882168922,1663578.7331487138
2020-11-04,0.00023477269536004153,1663969.2960118386
2020-11-05,0.007563272827970979,1676554.3497749432
2020-11-06,-0.014369778749212025,1652462.634707648
2020-11-09,0.01886501219515968,1683636.3624634536
2020-11-10,-0.010786088337183364,1665476.511930229
2020-11-11,-0.01394971492424718,1642243.5893757727
2020-11-12,0.0059589053889564925,1652029.5635504832
2020-11-13,0.00393344466252632,1658527.7304195664
2020-11-16,0.00582228359852921,1668184.1492220943
2020-11-17,-0.006765649980576216,1656897.7991653124
2020-11-18,-0.0032994911248419023,1651430.8795821965
2020-11-19,0.0029533318084651317,1656308.1029283481
2020-11-20,-0.002813460694091552,1651648.145183454
2020-11-23,-0.0028735389855741866,1646902.069847818
2020-11-24,-0.005415669769300302,1637982.9920951452
2020-11-25,-0.009598387349045945,1622260.9968658667
2020-11-26,-0.0032058569906579515,1617060.2601083927
2020-11-27,-0.003405640879926397,1611553.1335812635
2020-11-30,-0.0009952922956115162,1609949.1671634414
2020-12-01,0.00039249685669240364,1610581.0671509877
2020-12-02,0.00029401324175593047,1611054.5993116514
2020-12-03,0.0030117970022439655,1615906.7687243097
2020-12-04,-0.00026953838403381836,1615471.2198251185
2020-12-07,-0.0006193218969837155,1614470.723124734
2020-12-08,-0.001318550092820947,1612341.962602901
2020-12-09,-0.001519531056376644,1609891.9589172264
2020-12-10,-0.0006868844905820737,1608786.1490991334
2020-12-11,-0.007160764903544337,1597266.009705356
2020-12-14,0.0028322683280010974,1601789.8956360372
2020-12-15,0.006042931465822465,1611469.402198013
2020-12-16,-0.006645996329267323,1600759.5824662785
2020-12-17,0.009985479946211129,1616743.9351757008
2020-12-18,-0.0028891574825089528,1612072.9073380867
2020-12-21,-0.0019361701521365404,1608951.6598918308
2020-12-22,-0.0020848586471162722,1605597.2231109133
2020-12-23,-0.002662288484956976,1601322.6601123463
2020-12-24,-0.008386659795557527,1587892.9117390667
2020-12-25,0.008228426062279248,1600958.7711581287
2020-12-28,-0.006869577945305849,1589960.860092437
2020-12-29,0.0004180206732957714,1590625.4966016866
2020-12-30,-0.00868812430023147,1576805.9445720937
2020-12-31,0.019173408743726306,1607038.689456912
2021-01-04,0.005037032541717612,1615133.3956315054
2021-01-05,0.015290062984152697,1639828.8869785198
2021-01-06,-0.014239355367483442,1616478.7807149678
2021-01-07,-0.016164621479471897,1590349.013095112
2021-01-08,-0.0008260837573768609,1589035.2516068341
2021-01-11,-0.0071615127699967696,1577655.3553604765
2021-01-12,0.015875559861146415,1602701.5173947602
2021-01-13,-0.01873859097900704,1572669.1491988658
2021-01-14,0.0074822883387417605,1584436.3132346154
2021-01-15,0.006651673302502492,1594975.4659588733
2021-01-18,0.0038920659774592248,1601183.215704814
2021-01-19,0.010386875718902178,1617814.506769532
2021-01-20,0.0008655686743286872,1619214.8363274664
2021-01-21,0.007435557273737903,1631254.6009814653
2021-01-22,-0.0018966648278276321,1628160.6577545519
2021-01-25,0.011799956138064838,1647372.8821017784
2021-01-26,-0.004161002375745793,1640518.1596256138
2021-01-27,-0.0026846669694277625,1636113.9147097203
2021-01-28,-0.013566292232377153,1613917.9152173097
2021-01-29,-0.003703088793626519,1607941.4338716355
2021-02-01,0.00910016226147059,1622573.9618268092
2021-02-02,-0.0015302467961886834,1620091.0232201447
2021-02-03,-0.006175299021724645,1610086.4767093484
2021-02-04,-0.005665893985847603,1600963.8974242664
2021-02-05,-0.011442320472720147,1582645.155444683
2021-02-08,0.0009775423701010588,1584192.2581409654
2021-02-09,0.005918017635947348,1593567.5358633746
2021-02-10,-0.005099787611647755,1585440.6798856545
2021-02-18,0.009401224110276496,1600345.7630308087
2021-02-19,0.00913528572049449,1614965.3788276778
2021-02-22,0.014501981202358682,1638385.5763938967
2021-02-23,-0.002151877574695371,1634859.9712133505
2021-02-24,-0.0007148070612226776,1633691.361761817
2021-02-25,-0.011737293714482566,1614516.2464100053
2021-02-26,-0.004155231981512741,1607807.5568682507
2021-03-01,0.020477214445379754,1640730.9769971438
2021-03-02,-0.008654284489516662,1626531.6243514481
2021-03-03,0.0035364091502511075,1632283.7056709772
2021-03-04,-0.013110784589401792,1610883.1856171344
2021-03-05,-0.003512067386286344,1605225.6553178115
2021-03-08,-0.007869399846028191,1592593.4927930129
2021-03-09,-0.023072895443397357,1555847.7496499647
2021-03-10,-0.001125071986229076,1554097.308931996
2021-03-11,0.014136259487749325,1576066.4317602715
2021-03-12,-0.004320328261900319,1569257.3074125051
2021-03-15,-0.018320925447565528,1540507.0612753532
2021-03-16,-0.001359511803740887,1538412.723741803
2021-03-17,0.006056459359562949,1547730.0578813797
2021-03-18,0.013822779137122376,1569123.9886353596
2021-03-19,-0.005046872450867049,1561204.8200051212
2021-03-22,0.001803056012556038,1564019.759742663
2021-03-23,-0.010815950837857857,1547103.3989118484
2021-03-24,-0.005437734002839922,1538690.662153676
2021-03-25,0.00240917393632889,1542397.6355930094
2021-03-26,0.012987783220502203,1562429.9617239065
2021-03-29,-0.0038944624618537094,1556345.1368886968
2021-03-30,0.016857344613214753,1582580.9831983307
2021-03-31,-0.014680799675561518,1559347.4288136426
2021-04-01,0.018673160275633593,1588465.373277277
2021-04-02,0.014385617693082359,1611316.4288559433
2021-04-06,0.004243156829846324,1618153.4971660867
2021-04-07,-0.004689532547301845,1610565.113674596
2021-04-08,0.002840715402419251,1615140.2707996105
2021-04-09,-0.002155841150254967,1611658.284940387
2021-04-12,-0.021630736385891303,1576796.9294347037
2021-04-13,-0.005795374739060474,1567658.8003412297
2021-04-14,0.02229272251619506,1602606.182977308
2021-04-15,0.001831392087934613,1605541.1832608879
2021-04-16,0.0050952717072670775,1613721.851826809
2021-04-19,0.01846015349334312,1643511.4049070938
2021-04-20,-0.0025071156691653055,1639390.9317113992
2021-04-21,0.0028465124013640083,1644057.4783291991
2021-04-22,0.006573896118911143,1654865.3414052546
2021-04-23,-0.00026954009876807935,1654419.2888376843
2021-04-26,0.0022276707579793947,1658104.790308865
2021-04-27,-0.0020532968925566237,1654700.2088953906
2021-04-28,5.733409468700046e-05,1654795.079633846
2021-04-29,-0.008507538078990962,1640716.847480934
2021-04-30,0.014098513222524978,1663848.5156495636
2021-05-06,-0.01014098289659665,1646975.4563098338
2021-05-07,-0.019653424078551474,1614606.7492200106
2021-05-10,-0.0028357811849019643,1610028.0777795569
2021-05-11,0.0006809708002141757,1611124.4598880496
2021-05-12,0.010417158420477857,1627907.7986218105
2021-05-13,0.00134106412883217,1630090.927375588
2021-05-14,0.0058373204906734255,1639606.2905476186
2021-05-17,0.016947274345109564,1667393.1481714966
2021-05-18,0.027244198542944464,1712819.938149426
2021-05-19,0.015065973652454101,1738625.238208983
2021-05-20,0.00345088036794694,1744625.0259107354
2021-05-21,-0.0021281576237895394,1740912.1888611896
2021-05-24,0.001488873204996466,1743504.1863714366
2021-05-25,0.021004078603995335,1780124.8853483773
2021-05-26,0.0016096999989818617,1782990.3523745101
2021-05-27,0.01662737244243717,1812636.7970247134
2021-05-28,-0.0036550150872751807,1806011.582183838
2021-05-31,0.020842046847472418,1843652.560186791
2021-06-01,0.0014698251702234234,1846362.4071249005
2021-06-02,-0.002204684539485078,1842291.7604716257
2021-06-03,-0.007066041478296961,1829274.0504770086
2021-06-04,-0.0015868988994922628,1826371.177499437
2021-06-07,0.001745304534186166,1829558.7513966337
2021-06-08,-0.0020919949623828815,1825731.3237053284
2021-06-09,-0.0015035387929983046,1822986.2658345453
2021-06-10,0.01911560300626436,1857833.7475781105
2021-06-11,-0.0017008819446977519,1854673.7917006048
2021-06-15,0.005379298633955698,1864650.6358947337
2021-06-16,-0.004180475580114695,1856855.5094459304
2021-06-17,0.0035966114526361226,1863533.8972370941
2021-06-18,0.0054922049316452615,1873768.8072977879
2021-06-21,0.006012914702347216,1885035.6193079886
2021-06-22,-0.008511549859418377,1868991.044647469
2021-06-23,4.822690775596605e-05,1869081.1803061757
2021-06-24,-0.00497350572898575,1859785.2943479836
2021-06-25,0.009320504681677444,1877119.431890869
2021-06-28,0.005974550094252962,1888334.3759695967
2021-06-29,-0.00484386146787813,1879187.5458473682
2021-06-30,0.006475883386505954,1891356.94525565
2021-07-01,-0.012018364384257019,1868625.9283068723
2021-07-02,-0.008104741181767183,1853481.1987924057
2021-07-05,0.006234905660107093,1865037.4792096582
2021-07-06,0.0005938311948184283,1866144.9966443183
2021-07-07,0.01152710478408614,1887656.2455629355
2021-07-08,0.02738706432156357,1939353.608577169
2021-07-09,0.010484234393671077,1959686.246381704
2021-07-12,0.023073450394262562,2004902.9697759107
2021-07-13,-0.0003254982646108684,2004250.3773385354
2021-07-14,-0.001423586609503813,2001397.1533392633
2021-07-15,-0.0014712863646267893,1998452.5249973524
2021-07-16,0.0021138044033092163,2002676.8627444964
2021-07-19,0.002631066382644709,2007946.038513364
2021-07-20,0.0015258222391401066,2011009.807233921
2021-07-21,0.004295238096423626,2019647.573170234
2021-07-22,0.01758022408203841,2055153.4300733118
2021-07-23,0.002242877196661053,2059762.886837263
2021-07-26,-0.0001251247511702136,2059505.1595185776
2021-07-27,0.0017126284846518125,2063032.3267190563
2021-07-28,-0.00478445640158065,2053161.8384968175
2021-07-29,0.0053723071795171995,2064192.054582485
2021-07-30,-0.00138806821864762,2061326.8151943341
2021-08-02,0.005812818787114815,2073308.9344320789
2021-08-03,0.0027220707006658795,2078952.6279359253
2021-08-04,9.652062302223374e-05,2079153.289738807
2021-08-05,-0.0013865057803818526,2076270.5316842843
2021-08-06,-0.005225613783669925,2065420.7437752872
2021-08-09,0.0023135270890146664,2070199.1506162242
2021-08-10,0.0025060678515848034,2075387.2101539613
2021-08-11,0.00040559113061211516,2076228.968798986
2021-08-12,0.004261754264068829,2085077.3464599485
2021-08-13,0.0036257067891679595,2092637.2255509489
2021-08-16,-0.002076573544867899,2088291.710449364
2021-08-17,-0.015373435310924943,2056187.49292843
2021-08-18,0.005798445741247105,2068110.1845400063
2021-08-19,0.0006997603821265463,2069557.36611302
2021-08-20,-0.008221213247913028,2052543.0936774155
2021-08-23,0.028834384747392305,2111726.9109511133
2021-08-24,0.008316776870536557,2129289.672481001
2021-08-25,0.013372807681594434,2157764.2537694946
2021-08-26,-0.009627762888304192,2136989.811165343
2021-08-27,-0.0076029891256059745,2120742.300869522
2021-08-30,-0.004545862654259103,2111101.697644692
2021-08-31,-0.0026486717871431753,2105510.0821383502
2021-09-01,0.0004374339502982716,2106431.1037309724
2021-09-02,-0.007124367491724737,2091424.1144519937
2021-09-03,-0.0020470442569361924,2087142.8767296867
2021-09-06,0.01048876574184876,2109034.4294334725
2021-09-07,0.0014952813938858278,2112188.029374869
2021-09-08,-0.008750080167533758,2093706.2147889338
2021-09-09,0.0034160252890721443,2100858.3681665403
2021-09-10,-0.007853470632274206,2084359.3386695774
2021-09-13,-0.014257865659487667,2054640.8232327283
2021-09-14,0.006643673661615668,2068291.18635412
2021-09-15,-0.007433621172542426,2052916.293200255
2021-09-16,-0.01166177049368855,2028975.6545461998
2021-09-17,0.0008246269694522912,2030648.8025913008
2021-09-22,-0.008549047105632701,2013288.690322951
2021-09-23,-0.007314904872185446,1998561.6750729918
2021-09-24,0.00017104675602497288,1998903.5225642289
2021-09-27,0.001465273059616412,2001832.4620446144
2021-09-28,-0.010857904457282685,1980096.7564322469
2021-09-29,-0.011916810554384816,1956500.3185064923
2021-09-30,0.010724308754803236,1977482.4320010266
2021-10-08,-0.0012816342020691707,1974948.022882183
2021-10-11,-0.001271120594214692,1972437.6257777943
2021-10-12,-0.0062197727053353025,1960169.5120700053
2021-10-13,0.006937773889308274,1973768.724929463
2021-10-14,0.006818914857006586,1987227.6858121792
2021-10-15,-0.0022679722914722977,1982720.708483911
2021-10-18,-0.0006376574867013041,1981456.4117801082
2021-10-19,-0.0006957761952804953,1980077.761576806
2021-10-20,0.0021635988270969353,1984361.8554993144
2021-10-21,0.00038903336692031054,1985133.8384731475
2021-10-22,-0.0008727164639645291,1983401.3794891387
2021-10-25,0.02233008074453413,2027690.8924419517
2021-10-26,0.0030481096187078283,2033871.5165549703
2021-10-27,-0.0067327071240204095,2020178.0553061184
2021-10-28,-0.018161208246791738,1983489.1809481052
2021-10-29,0.025094045105078622,2033262.947920252
2021-11-01,0.011641234760228603,2056932.6392262664
2021-11-02,-0.012090577428271299,2032063.1358869625
2021-11-03,0.002003550603018156,2036134.4772082397
2021-11-04,0.050055529742761395,2138054.267092399
2021-11-05,0.004125829038450231,2146875.513473351
2021-11-08,-0.002318586321324783,2141897.7972742245
2021-11-09,0.021711887349295026,2188402.440962346
2021-11-10,0.008076830784466946,2206077.797166313
2021-11-11,0.012436906721999881,2233514.5809511454
2021-11-12,0.02087053486160604,2280129.2248767917
2021-11-15,0.007404205700875125,2297011.770682357
2021-11-16,-0.004719472031642253,2286171.0878742686
2021-11-17,0.007257628352715278,2302763.267980783
2021-11-18,0.0018010309274854317,2306910.615845094
2021-11-19,0.005917066512280016,2320560.759396934
2021-11-22,0.010298441823252694,2344458.919374907
2021-11-23,0.007969676514392047,2363143.498563606
2021-11-24,0.004171789096266853,2373002.034843828
2021-11-25,0.010966352613792791,2399025.2119111735
2021-11-26,-0.0009934964656745878,2396641.7888420755
2021-11-29,0.0008114914760631016,2398586.6432248973
2021-11-30,0.0002891681245583644,2399280.238026109
2021-12-01,0.00026537538093615874,2399916.947933248
2021-12-02,-0.005890209463340521,2385780.9344153
2021-12-03,0.0071095401584952735,2402742.739777898
2021-12-06,-0.0016805231260055287,2398704.8750378597
2021-12-07,-0.01092293957899465,2372503.966619981
2021-12-08,0.012763833824550486,2402786.212998005
2021-12-09,0.0031247389043432827,2410294.292556579
2021-12-10,-0.00422535919936462,2400109.9333943496
2021-12-13,2.6244737569902643e-05,2400172.92364969
2021-12-14,0.003822712775317094,2409348.0953478953
2021-12-15,-0.003665720128597172,2400516.099537981
2021-12-16,0.002344623610415375,2406144.4062621403
2021-12-17,-0.006253356207198635,2391097.9282038244
2021-12-20,0.01225568294158852,2420402.466294179
2021-12-21,0.01621323471901559,2459645.019594691
2021-12-22,0.010506750845410973,2485487.896983729
2021-12-23,-0.0005684713438002809,2484074.9683389314
2021-12-24,-0.004086299716844266,2473924.293499188
2021-12-27,0.002236678070487552,2479457.665714504
2021-12-28,0.007566814867368987,2498219.2628424442
2021-12-29,-0.0009903872176997286,2495745.0584175144
2021-12-30,0.012136737504240491,2526035.261069033
2021-12-31,0.00450120665624254,2537405.4678000608
2022-01-04,-0.009698991669960633,2512795.1933045555
2022-01-05,-0.0048995770745767775,2500483.559582334
2022-01-06,-0.007803325253380178,2480971.473076183
2022-01-07,-0.0038884429415795285,2471324.3570634397
2022-01-10,0.013565265246697655,2504848.52747763
2022-01-11,-0.002427776384878455,2498767.315374922
2022-01-12,0.010766765772530884,2525670.95777962
2022-01-13,-0.01197434774156203,2495427.695450403
2022-01-14,0.014644268561603835,2531971.4087986425
2022-01-17,0.011271503726516863,2560510.5339683504
2022-01-18,-0.009129434109880319,2537134.521760832
2022-01-19,-0.006562098256757076,2520485.595738427
2022-01-20,-0.016249444061569307,2479529.1060424843
2022-01-21,-0.012273187527383322,2449097.3803444197
2022-01-24,0.011621528738010256,2477559.635932278
2022-01-25,-0.013165907535050925,2444940.3148530186
2022-01-26,-0.0013011275298322467,2441759.1357005667
2022-01-27,-0.021222756546300903,2389938.2760188873
2022-01-28,-0.004587018890815753,2378975.583998905
2022-02-07,-0.0010763956278323494,2376414.8650815687
2022-02-08,-0.009225451479078606,2354491.3650495973
2022-02-09,0.008569760476788035,2374668.792092738
2022-02-10,-0.016464789263841872,2335570.3708595093
2022-02-11,-0.014939307990668171,2300678.5657553603
2022-02-14,0.005338497241691004,2312960.731932663
2022-02-15,0.00976309033830536,2335542.3765074746
2022-02-16,0.008283370779835885,2354888.539984105
2022-02-17,0.001596622068664202,2358648.406996289
2022-02-18,0.003437531134507732,2366756.3343306957
2022-02-21,0.0023357785614844806,2372284.5530366832
2022-02-22,-0.013779923979425013,2339594.6522382735
2022-02-23,0.020938528714377624,2388582.322044169
2022-02-24,-0.003492414113139405,2380240.403432267
2022-02-25,0.02420216156180259,2437847.3662320646
2022-02-28,0.0050890169742093165,2450253.612859351
2022-03-01,-0.0008237859959912,2448235.128246451
2022-03-02,-0.0002773624811501837,2447556.0796768414
2022-03-03,-0.01018831691592669,2422619.6026675906
2022-03-04,-0.003318367800372975,2414580.459785546
2022-03-07,-0.010315085291476567,2389673.856399725
2022-03-08,-0.02405055396889899,2332200.876348316
2022-03-09,-0.014600683285488506,2298149.149994616
2022-03-10,0.031144136868452157,2369723.0216661654
2022-03-11,0.024078369935358526,2426782.0892261793
2022-03-14,-0.008574414886260113,2405973.8527546087
2022-03-15,-0.010833430601497928,2379908.9019917734
2022-03-16,0.00798976745453241,2398923.820681659
2022-03-17,0.015253882415323019,2435516.722565654
2022-03-18,-0.009274568664258192,2412928.35548927
2022-03-21,0.01597160002810462,2451466.682079617
2022-03-22,-0.010725777053357918,2425172.796993896
2022-03-23,0.012370254874298301,2455172.8026069254
2022-03-24,-0.003959273475019883,2445452.1020529736
2022-03-25,-0.0178953351273394,2401689.917148879
2022-03-28,-0.007292365879517398,2384175.9155438812
2022-03-29,-0.004041817779154075,2374539.5109398053
2022-03-30,0.022520669289152355,2428015.7299797065
2022-03-31,-0.0054222396577172875,2414850.4467990487
2022-04-01,0.0015692358671023738,2418639.9167338545
2022-04-06,-0.009547594281149102,2395547.724096687
2022-04-07,-0.009439535482173658,2372934.866355836
2022-04-08,-0.0024038406592931695,2367230.7090422353
2022-04-11,-0.02238667744475031,2314236.2787215994
2022-04-12,0.003650213963129714,2322683.736300171
2022-04-13,-0.011274078799642213,2296497.616830475
2022-04-14,0.006935914240829921,2312425.9273550813
2022-04-15,0.008554482273216684,2332207.533958767
2022-04-18,0.010192612761022861,2355978.822230749
