date,attack,defense
2020-03-31,-0.008574922183702371,0.0
2020-04-01,0.01774901671279716,0.0
2020-04-02,0.037007854577373545,0.0
2020-04-03,-0.008761524321135417,0.0006550186089600007
2020-04-07,0.020606306823121256,0.003863869093841066
2020-04-08,-0.0014170824073553856,0.00043005553888364467
2020-04-09,-0.0005927884830874142,-0.0004728577376826859
2020-04-10,-0.022225482180119216,-0.0018278146464365541
2020-04-13,-0.02945346248618086,-0.0025851694172583928
2020-04-14,0.03414146186967604,0.0012743360046183483
2020-04-15,0.015437858210124222,0.004616285182742708
2020-04-16,0.009407334442597337,0.013870599760739344
2020-04-17,0.017593754019310515,-0.004391400656680644
2020-04-20,0.017609751972177623,0.013316807292192534
2020-04-21,-0.005427250710911102,0.0032898772417437883
2020-04-22,0.010180192675153021,0.0005236995351443063
2020-04-23,0.012255961517612102,0.009955592227129273
2020-04-24,0.0005172065774927681,0.0006636999916940223
2020-04-27,-0.014280548641314006,-0.002381705595826067
2020-04-28,-0.016150909323289886,-0.003958839334774034
2020-04-29,-0.009705108475348778,-0.002941933816522524
2020-04-30,0.05200799259069666,0.015319737032298608
2020-05-06,0.09578589035564278,0.043353279572544645
2020-05-07,-0.011638599278008477,-0.009487474017970787
2020-05-08,0.007593778213821789,0.004224536344974439
2020-05-11,0.0018741835540831975,0.006426027918567501
2020-05-12,0.0008720302403353308,0.003752311097023675
2020-05-13,0.0033113660599997097,0.0019109911195207552
2020-05-14,-0.007095644883476582,-0.006978791091418635
2020-05-15,0.0066053272453365786,0.006113795864082006
2020-05-18,-0.00468145818265886,0.00486357556704875
2020-05-19,0.010471569525625002,0.0017590264089948349
2020-05-20,0.017166677888765802,0.007471161430925299
2020-05-21,-0.009573972038080969,-0.007321605187177727
2020-05-22,-0.017257968623695774,-0.0060426194902643005
2020-05-25,-0.0105463075145098,0.006491327601598318
2020-05-26,0.04311442514087327,0.011552876980054805
2020-05-27,-0.002254589624730685,0.0034217725098579788
2020-05-28,-0.006839348961638292,-0.005082508835007271
2020-05-29,0.005869231676752795,-0.00022993374435353875
2020-06-01,0.02363828582300309,0.002103234472020654
2020-06-02,0.005545800579368265,-0.001473980571159328
2020-06-03,0.005339166221284941,-0.0015242919316935666
2020-06-04,0.04215286675132157,0.002105127176284416
2020-06-05,0.01959110359622085,-0.0009018697215789073
2020-06-08,-0.017165182356271402,0.0
2020-06-09,-0.008914684465876732,0.0
2020-06-10,0.001800657330400579,0.0017360420747567495
2020-06-11,-0.003529725812867257,-0.0013478913251935287
2020-06-12,-0.00695881104632301,0.00038143994889194843
2020-06-15,-0.0007586878933875107,0.0021704456605498024
2020-06-16,0.05928002706648172,0.004829026077396437
2020-06-17,0.016592266329134686,0.001368930161989912
2020-06-18,-0.020467425633697856,-0.004682903391458382
2020-06-19,-0.004890716221241265,-0.0006721337361321744
2020-06-22,0.019611047023785577,0.0035436749557051783
2020-06-23,0.014400712241172453,0.0002197781241644048
2020-06-24,-0.0015472129671905144,-0.0027608264448156783
2020-06-29,-0.0006101479502595986,-0.0023592360421229586
2020-06-30,0.053953378023120946,0.00900733340883475
2020-07-01,0.01795479816885348,-0.0007835019213749961
2020-07-02,0.006959530328141339,0.0032704484351546714
2020-07-03,-0.006078386337351582,-0.00250520581372482
2020-07-06,0.037606305411751695,0.01133364624861044
2020-07-07,0.021636931165075923,0.0050130732805444556
2020-07-08,0.01823798804471788,0.002620191896224311
2020-07-09,0.04507149671350996,0.005675683771431572
2020-07-10,0.02142792373712621,-0.0023840798493180992
2020-07-13,0.01759670504096067,0.007204845947278882
2020-07-14,0.006606805208781985,0.02312902748294321
2020-07-15,-0.010141106149469503,0.003871697023917209
2020-07-16,-0.011522475364254992,0.0
2020-07-17,-5.0501735131214254e-05,0.0
2020-07-20,0.005655661062925033,0.0
2020-07-21,0.00213126922997553,0.0
2020-07-22,-0.00022267709116319256,0.0
2020-07-23,0.00012145325950885244,0.0
2020-07-24,-0.00395092366789207,0.0
2020-07-27,-0.007983883902180855,0.0
2020-07-28,0.01407730427108711,0.0
2020-07-29,0.03481259080962862,0.0
2020-07-30,-0.006720195446771715,0.0
2020-07-31,-0.0016944036897946768,0.0
2020-08-03,0.041622437920438404,0.0
2020-08-04,-0.012770444596246211,0.0
2020-08-05,0.011330817718983699,0.0
2020-08-06,0.006805925235428223,0.0
2020-08-07,-0.009822038276497636,0.0
2020-08-10,0.0027691003696466154,0.0
2020-08-11,-0.020238610735334506,0.0
2020-08-12,0.0061118748082344965,0.0
2020-08-13,0.0027028013588292765,0.0
2020-08-14,0.005330022478843288,0.0
2020-08-17,0.009224930503793471,0.0
2020-08-18,-0.0002246711043210059,0.0
2020-08-19,-0.007799661640633837,0.0
2020-08-20,-0.01778113086516775,0.0
2020-08-21,-0.0027226262892260378,0.0
2020-08-24,-0.0023610374742566442,0.0
2020-08-25,-0.0036955976441350735,0.0
2020-08-26,-0.00882701515319173,0.0
2020-08-27,0.0008560748128219053,0.0
2020-08-28,0.0014094345036845812,0.0
2020-08-31,0.0038355222785264598,0.0
2020-09-01,-0.0005784034880833566,0.0
2020-09-02,-0.006562630544632686,0.0
2020-09-03,-0.0040335002663961506,0.0
2020-09-04,0.00553117628639388,0.0
2020-09-07,-0.025195039533542518,0.0
2020-09-08,-0.007270098731727015,0.0
2020-09-09,-0.03175097134857541,0.0
2020-09-10,-0.01402231724411851,0.0
2020-09-11,0.036955713077993835,0.0
2020-09-14,0.015297136546001067,0.0
2020-09-15,0.027320928866158445,0.006275009261603515
2020-09-16,-0.002144339854093902,0.0004973021755700913
2020-09-17,0.04163515683340502,0.001656849963475704
2020-09-18,0.032360025911626344,0.002315753093437678
2020-09-21,8.326799248226102e-05,-0.0009043576561059696
2020-09-22,0.0025427285632364516,-0.0027188323405478165
2020-09-23,0.023592169626416304,0.0013813414023955417
2020-09-24,-0.011318456222352391,0.00026463998665371413
2020-09-25,-0.012139472562401443,-0.002080181395888725
2020-09-28,-0.02984467929692669,-0.008304930098281926
2020-09-29,0.02411210338017078,0.0042106321838637495
2020-09-30,0.01302835673478131,0.0010016556404461863
2020-10-09,0.040454155835929706,0.0010536103172511524
2020-10-12,0.02542037741451808,0.009938632335834807
2020-10-13,0.004094031469550785,-0.00264123748433831
2020-10-14,-0.003761338978556461,-0.00545039915948442
2020-10-15,-0.004935925335698643,-0.00011067426873301311
2020-10-16,-0.0010092636909939667,-0.0006656480674680498
2020-10-19,-0.004292408528504765,-0.00035524877330916915
2020-10-20,0.0011913989590697227,0.0011105469370280563
2020-10-21,-0.005825683894056133,-0.0009761971917834344
2020-10-22,-0.00031490651537258163,-0.0011992308757293735
2020-10-23,-0.010117259144553636,-0.002001117928621454
2020-10-26,0.0010171427134528788,0.0003564676321914373
2020-10-27,-0.002833150089406322,-0.0015589901613056734
2020-10-28,0.005612009280433261,-0.0016952607843011558
2020-10-29,-0.006527552543697079,-0.002539600788135976
2020-10-30,-0.017471002361698074,0.0
2020-11-02,-0.011399206374331783,0.0
2020-11-03,0.018626689633260973,0.002894754131076871
2020-11-04,-0.0017487194603699185,0.0022182648510900016
2020-11-05,0.012500382330644655,0.002626163325297304
2020-11-06,-0.018015777833688018,-0.010723779664736033
2020-11-09,0.027630331239695938,0.010099693150623423
2020-11-10,-0.01455289631099721,-0.007019280363369518
2020-11-11,-0.019797591730210007,-0.008101838118284355
2020-11-12,0.00771623922462128,0.004201571553291705
2020-11-13,0.0027511047465478278,0.005115784578504812
2020-11-16,0.0065933537055806735,0.005051213491477746
2020-11-17,-0.01077194576803353,-0.0027593541931189014
2020-11-18,-0.00390325466539454,-0.0026957275842892647
2020-11-19,0.004522272484498435,0.001384391132431828
2020-11-20,-0.003741155790981887,-0.0018857655972012166
2020-11-23,-0.004004913440414537,-0.0017421645307338363
2020-11-24,-0.0057134349410083995,-0.005117904597592204
2020-11-25,-0.013519973771203286,-0.005676800926888603
2020-11-26,-0.005049291060966743,-0.00136242292034916
2020-11-27,-0.003884530366824679,-0.0029267513930281153
2020-11-30,-0.001342460838149262,-0.0006481237530737705
2020-12-01,0.0007849937133848073,0.0
2020-12-02,0.0005880264835118609,0.0
2020-12-03,0.006023594004487931,0.0
2020-12-04,-0.0005390767680676367,0.0
2020-12-07,-0.001238643793967431,0.0
2020-12-08,-0.002637100185641894,0.0
2020-12-09,-0.003039062112753288,0.0
2020-12-10,-0.0013737689811641474,0.0
2020-12-11,-0.014321529807088673,0.0
2020-12-14,0.005664536656002195,0.0
2020-12-15,0.01208586293164493,0.0
2020-12-16,-0.013291992658534646,0.0
2020-12-17,0.019970959892422258,0.0
2020-12-18,-0.0057783149650179055,0.0
2020-12-21,-0.003872340304273081,0.0
2020-12-22,-0.0041697172942325444,0.0
2020-12-23,-0.005324576969913952,0.0
2020-12-24,-0.012281200387463165,-0.00449211920365189
2020-12-25,0.008660448752317418,0.007796403372241079
2020-12-28,-0.00884719749172913,-0.004891958398882568
2020-12-29,0.001397736252195081,-0.0005616949056035381
2020-12-30,-0.01264586770195697,-0.00473038089850597
2020-12-31,0.031015505641654784,0.007331311845797828
2021-01-04,0.00952202114329559,0.0005520439401396349
2021-01-05,0.027662972763198512,0.0029171532051068816
2021-01-06,-0.022247827789226404,-0.006230882945740479
2021-01-07,-0.02121890343541133,-0.011110339523532464
2021-01-08,-0.0005095869016703558,-0.001142580613083366
2021-01-11,-0.004626195083160423,-0.009696830456833117
2021-01-12,0.03079908178088675,0.0009520379414060809
2021-01-13,-0.025795623453677474,-0.011681558504336609
2021-01-14,0.008377787264806758,0.006586789412676763
2021-01-15,0.009119703623469144,0.00418364298153584
2021-01-18,-0.0005218205788170005,0.00830595253373545
2021-01-19,0.016453576976161788,0.0043201744616425675
2021-01-20,0.0049749664461180565,-0.003243829097460682
2021-01-21,0.004974665946110068,0.009896448601365737
2021-01-22,0.00024588212254994524,-0.0040392117782052095
2021-01-25,0.026259559274236288,-0.002659646998106613
2021-01-26,-0.007806945705081669,-0.0005150590464099158
2021-01-27,-0.0010149597686494038,-0.004354374170206121
2021-01-28,-0.018247540569513943,-0.008885043895240363
2021-01-29,-0.0005046330728304405,-0.006901544514422597
2021-02-01,0.013677708089800511,0.004522616433140669
2021-02-02,-0.002255095128106288,-0.0008053984642710788
2021-02-03,-0.00137076814287318,-0.01097982990057611
2021-02-04,-0.009995242815830085,-0.001336545155865121
2021-02-05,-0.017334033321980247,-0.0055506076234600465
2021-02-08,0.0046260826461290705,-0.002670997905926953
2021-02-09,0.011766633863677045,6.940140821765084e-05
2021-02-10,-0.011795696839209224,0.0015961216159137148
2021-02-18,0.018808966316538056,-6.518095985064143e-06
2021-02-19,0.015613369796083187,0.0026572016449057934
2021-02-22,0.024481023291995196,0.0045229391127221685
2021-02-23,-0.0028615243369978227,-0.0014422308123929195
2021-02-24,-0.0018523401262476868,0.0004227260038023317
2021-02-25,-0.018756141662894632,-0.0047184457660705
2021-02-26,-0.00742598354422952,-0.0008844804187959632
2021-03-01,0.035775772593499955,0.005178656297259554
2021-03-02,-0.012943108919643342,-0.004365460059389981
2021-03-03,0.007185068279162099,-0.00011224997865988406
2021-03-04,-0.02188910085028184,-0.004332468328521744
2021-03-05,-0.004951947926160383,-0.002072186846412305
2021-03-08,-0.011465082082572353,-0.004273717609484029
2021-03-09,-0.03762045197650932,-0.008525338910285396
2021-03-10,0.001513178971843665,-0.003763322944301817
2021-03-11,0.026818333865323174,0.0014541851101754766
2021-03-12,-0.00873991437907562,9.925785527498121e-05
2021-03-15,-0.03273809606598055,-0.0039037548291505075
2021-03-16,-0.0046785505347620715,0.0019595269272802973
2021-03-17,0.013107339748382962,-0.0009944210292570643
2021-03-18,0.020578140978137816,0.007067417296106937
2021-03-19,-0.005554021804042408,-0.0046455987826581335
2021-03-22,0.003367126282741273,0.0002648102750664183
2021-03-23,-0.016568745940733653,-0.005063155734982061
2021-03-24,-0.009934612088351336,-0.0009408559173285092
2021-03-25,0.00481834787265778,0.0
2021-03-26,0.025975566441004405,0.0
2021-03-29,-0.007788924923707419,0.0
2021-03-30,0.033714689226429506,0.0
2021-03-31,-0.029361599351123036,0.0
2021-04-01,0.03734632055126719,0.0
2021-04-02,0.029729699216759053,0.0
2021-04-06,0.00930027326428684,-0.00011318463567355774
2021-04-07,-0.008691481571793114,-0.0012524954634169916
2021-04-08,0.009103894679796332,-0.0033050832953623877
2021-04-09,-0.0050683849399869585,0.0007567026394770249
2021-04-12,-0.03653625038061603,-0.006725222391166574
2021-04-13,-0.005750085101137059,-0.00599998449414918
2021-04-14,0.03283696835219341,0.011781157496596695
2021-04-15,-0.00033478637326456173,0.004210815146638458
2021-04-16,0.006235009446856399,0.004312875411669914
2021-04-19,0.030603941871995666,0.006649568617693724
2021-04-20,-0.0006814157827769174,-0.004504394661956956
2021-04-21,0.006186152039443948,-0.00016051619553958396
2021-04-22,0.010964167803248825,0.0025173775724933733
2021-04-23,0.0019185406199015986,-0.0024338627516881095
2021-04-26,0.001274880755170571,0.003226738675859986
2021-04-27,-0.0009472681842739306,-0.0031412552298785146
2021-04-28,-0.0030833423413927363,0.0031980105307667372
2021-04-29,-0.013424818469321642,-0.003590257688660281
2021-04-30,0.01583246551456674,0.012364560930483215
2021-05-06,-0.00982116075675088,-0.010460805036442422
2021-05-07,-0.030073132955253823,-0.009233715201849124
2021-05-10,-0.0079381544369731,0.002266592067169171
2021-05-11,0.003208283893737063,-0.0018463422933087115
2021-05-12,0.013773814184842692,0.007060502656113021
2021-05-13,0.003947523403261988,-0.0012653951455976475
2021-05-14,0.00883705914003019,0.002837581841316661
2021-05-17,0.025218787131072062,0.008675761559147066
2021-05-18,0.032153734742259354,0.022334662343629574
2021-05-19,0.016334200595425008,0.013797746709483194
2021-05-20,0.006847833306986795,5.3927428907085684e-05
2021-05-21,-0.004837147068033842,0.0005808318204547636
2021-05-24,0.0033080481609804036,-0.0003303017509874717
2021-05-25,0.03006368037151419,0.01194447683647648
2021-05-26,0.0022791158773789455,0.0009402841205847778
2021-05-27,0.020611135647351286,0.012643609237523057
2021-05-28,-0.008549999097016592,0.001175444675342252
2021-05-31,0.026122393437239433,0.01628102716787838
2021-06-01,0.003545011254494801,-0.0003245235578633876
2021-06-02,-0.000634406807310306,-0.003828202663133773
2021-06-03,-0.00861992040911641,-0.0058675422542507905
2021-06-04,-0.003714665572829068,0.0005434883034241
2021-06-07,0.003395267327568119,0.00011352240677564573
2021-06-08,-0.004370267577793019,0.00018627765302725585
2021-06-09,-0.0002627957422720595,-0.0027442818437245498
2021-06-10,0.031497599059224335,0.006733606953304383
2021-06-11,-0.00713554307864861,0.003733779189253106
2021-06-15,0.010096957464363454,0.000661639803547942
2021-06-16,-0.006665729930973141,-0.0016952212292562496
2021-06-17,0.0055454957182503595,0.0016477271870218857
2021-06-18,0.01191742009403729,-0.0009330102307467669
2021-06-21,0.009571524338805482,0.002454305065888951
2021-06-22,-0.015845668140040403,-0.0011774315787963507
2021-06-23,0.0022933448102835374,-0.0021968909947716053
2021-06-24,-0.008819297141564708,-0.0011277143164067915
2021-06-25,0.01729697663506391,0.001344032728290978
2021-06-28,0.011680654442715932,0.00026844574578999136
2021-06-29,-0.00968772293575626,0.0
2021-06-30,0.011609898262954443,0.0013418685100574645
2021-07-01,-0.02001651783280023,-0.004020210935713808
2021-07-02,-0.014110534463662616,-0.0020989478998717503
2021-07-05,0.010204651437003553,0.0022651598832106323
2021-07-06,0.0027481665651598597,-0.0015605041755230031
2021-07-07,0.01857794769887855,0.0044762618692937295
2021-07-08,0.03481279375144197,0.019961334891685167
2021-07-09,0.009423032269425535,0.011545436517916619
2021-07-12,0.044861046596681664,0.0012858541918434607
2021-07-13,0.004711925700392916,-0.005362922229614653
2021-07-14,0.0035491909846461223,-0.006396364203653748
2021-07-15,-0.0020648152325882796,-0.000877757496665299
2021-07-16,-0.003089581442168754,0.0073171902487871865
2021-07-19,0.007041565949440498,-0.0017794331841510802
2021-07-20,0.0023968412625510194,0.0006548032157291939
2021-07-21,0.005746462947350706,0.002844013245496546
2021-07-22,0.015710363883875145,0.019450084280201674
2021-07-23,-0.002491334957734681,0.006977089351056787
2021-07-26,-0.002558152583826523,0.0023079030814860957
2021-07-27,0.003425256969303625,0.0
2021-07-28,-0.0095689128031613,0.0
2021-07-29,0.010744614359034399,0.0
2021-07-30,-0.00277613643729524,0.0
2021-08-02,0.01162563757422963,0.0
2021-08-03,0.005444141401331759,0.0
2021-08-04,0.00019304124604446748,0.0
2021-08-05,-0.002773011560763705,0.0
2021-08-06,-0.01045122756733985,0.0
2021-08-09,0.004627054178029333,0.0
2021-08-10,0.005012135703169607,0.0
2021-08-11,0.0008111822612242303,0.0
2021-08-12,0.008523508528137658,0.0
2021-08-13,0.007251413578335919,0.0
2021-08-16,-0.004153147089735798,0.0
2021-08-17,-0.029217279390406525,-0.0015295912314433613
2021-08-18,0.01213259525844701,-0.0005357037759528005
2021-08-19,0.0028543532296552154,-0.0014548324654021227
2021-08-20,-0.013451840633860623,-0.0029905858619654335
2021-08-23,0.05613053549857616,0.001538233996208449
2021-08-24,0.016249585874447137,0.00038396786662597826
2021-08-25,0.02682237946156696,-7.67640983780904e-05
2021-08-26,-0.01764335595390465,-0.001612169822703735
2021-08-27,-0.012591583690247043,-0.0026143945609649055
2021-08-30,-0.008200646203355477,-0.0008910791051627287
2021-08-31,-0.016785153116252505,0.011487809541966154
2021-09-01,0.005152962610103229,-0.004278094709506686
2021-09-02,-0.013782420091222547,-0.0004663148922269267
2021-09-03,-0.0014004230122879324,-0.0026936655015844524
2021-09-06,0.01806321904250674,0.0029143124411907806
2021-09-07,0.0038992361104257522,-0.0009086733226540966
2021-09-08,-0.013560210479333423,-0.003939949855734093
2021-09-09,0.005440370414103501,0.0013916801640407872
2021-09-10,-0.013933372890682305,-0.0017735683738661079
2021-09-13,-0.021936674623488583,-0.006579056695486751
2021-09-14,0.010394391302908979,0.002892956020322357
2021-09-15,-0.011151494909315551,-0.003715747435769301
2021-09-16,-0.02223647374413873,-0.001087067243238371
2021-09-17,0.0074395962617832545,-0.005790342322878672
2021-09-22,-0.01198397925841177,-0.005114114952853632
2021-09-23,-0.013700395815473776,-0.0009294139288971159
2021-09-24,0.003804796976665692,-0.003462703464615746
2021-09-27,0.003322494702689527,-0.0003919485834567027
2021-09-28,-0.02171580891456537,0.0
2021-09-29,-0.02383362110876963,0.0
2021-09-30,0.02144861750960647,0.0
2021-10-08,-0.0025632684041383413,0.0
2021-10-11,-0.002542241188429384,0.0
2021-10-12,-0.012439545410670605,0.0
2021-10-13,0.013875547778616548,0.0
2021-10-14,0.013637829714013172,0.0
2021-10-15,-0.0045359445829445955,0.0
2021-10-18,-0.0012753149734026081,0.0
2021-10-19,-0.0013915523905609906,0.0
2021-10-20,0.004327197654193871,0.0
2021-10-21,0.0007780667338406211,0.0
2021-10-22,-0.0017454329279290581,0.0
2021-10-25,0.04466016148906826,0.0
2021-10-26,0.0060962192374156565,0.0
2021-10-27,-0.013465414248040819,0.0
2021-10-28,-0.03242972887430884,-0.0038926876192746374
2021-10-29,0.03869090541544096,0.011497184794716286
2021-11-01,0.017535491050620466,0.005746978469836739
2021-11-02,-0.014790581091406074,-0.009390573765136523
2021-11-03,0.007461722086694156,-0.003454620880657844
2021-11-04,0.0510577586643266,0.04905330082119619
2021-11-05,-0.00016592493409750553,0.01149603274196287
2021-11-08,-0.009515192598131605,0.0035125139012253115
2021-11-09,0.01549729525500032,0.040934762577713224
2021-11-10,0.013530471462543936,0.00855945441429129
2021-11-11,0.019725315562145518,0.014236066899329769
2021-11-12,0.02956021747312776,0.028134619627486313
2021-11-15,0.014060631228224096,0.007252583359710796
2021-11-16,-0.005744029618977575,-0.007668625375902294
2021-11-17,0.013462339335625684,0.007526612702907887
2021-11-18,0.006065458136401913,-0.0008769497722843633
2021-11-19,0.006248696582828783,0.010722283389875908
2021-11-22,0.016577673742938392,0.012665481309455329
2021-11-23,0.011908360440893162,0.010408515457821288
2021-11-24,0.010302379108719117,0.0013276507503943158
2021-11-25,0.021707714782635223,0.008053421138022987
2021-11-26,0.002150597221137973,-0.004382153176307191
2021-11-29,0.0011589522979422728,0.0008239509154204239
2021-11-30,0.001093092698048137,-0.0003595140986953904
2021-12-01,-0.0015345501909592718,0.0022622724590868337
2021-12-02,-0.012341623650841682,-0.0013722535457143525
2021-12-03,0.012234167790763362,0.002268053152591598
2021-12-06,-0.006060791933043319,0.0026997456810322618
2021-12-07,-0.020765767560028126,-0.0010801115979611753
2021-12-08,0.017409578974686424,0.008118088674414548
2021-12-09,0.005006127407518379,0.0012433504011681862
2021-12-10,-0.004625292412499649,-0.0038254259862295914
2021-12-13,-0.002907355226217656,0.0029598447013574614
2021-12-14,0.007278315380531808,0.00036711017010238045
2021-12-15,0.0033889043662107543,-0.010720344623405098
2021-12-16,0.006846674239679329,-0.002157427018848579
2021-12-17,-0.008331913954878534,-0.004174798459518736
2021-12-20,0.007396587841519198,0.01711477804165784
2021-12-21,0.016550396491502806,0.015876072946528375
2021-12-22,0.02022192346093532,0.0007915782298866247
2021-12-23,-0.0011369426876005617,0.0
2021-12-24,-0.008172599433688532,0.0
2021-12-27,0.004473356140975104,0.0
2021-12-28,0.015133629734737974,0.0
2021-12-29,-0.001980774435399457,0.0
2021-12-30,0.024273475008480982,0.0
2021-12-31,0.00900241331248508,0.0
2022-01-04,-0.019397983339921265,0.0
2022-01-05,-0.007842764810573666,-0.001956389338579889
2022-01-06,-0.010756780124209775,-0.004849870382550581
2022-01-07,-0.006452311678818878,-0.0013245742043401787
2022-01-10,0.026492520885847526,0.0006380096075477848
2022-01-11,-0.00485555276975691,0.0
2022-01-12,0.017208816016349493,0.004324715528712275
2022-01-13,-0.018049120637886107,-0.005899574845237954
2022-01-14,0.022980508232195218,0.006308028891012452
2022-01-17,0.016551728776104113,0.005991278676929612
2022-01-18,-0.017889976761597648,-0.00036889145816298985
2022-01-19,-0.008984862951735395,-0.0041393335617787574
2022-01-20,-0.02212415166350179,-0.010374736459636824
2022-01-21,-0.01739724327124237,-0.007149131783524276
2022-01-24,0.016019794313689495,0.007223263162331017
2022-01-25,-0.024098722009369133,-0.002233093060732716
2022-01-26,-0.0002556506341706566,-0.0023466044254938367
2022-01-27,-0.03818993627142231,-0.004255576821179496
2022-01-28,-0.009833990712582286,0.0006599529309507801
2022-02-07,-0.002962406063235834,0.0008096148075711351
2022-02-08,-0.012760915616394586,-0.005689987341762626
2022-02-09,0.013994861675112436,0.003144659278463635
2022-02-10,-0.02807245892257615,-0.004857119605107596
2022-02-11,-0.027244734318146446,-0.0026338816631898965
2022-02-14,0.010878675234755386,0.0
2022-02-15,0.019557500784882276,0.0
2022-02-16,0.016723570552315214,0.0
2022-02-17,0.003209996176391172,0.0
2022-02-18,0.006875062269015464,0.0
2022-02-21,0.004671557122968961,0.0
2022-02-22,-0.027559847958850026,0.0
2022-02-23,0.04187705742875525,0.0
2022-02-24,-0.01060731052308106,0.00350709918761849
2022-02-25,0.04211019628202828,0.006339373244752977
2022-02-28,0.004502452980513105,0.0067153266210295826
2022-03-01,-0.0017996716488251074,8.266663726064216e-05
2022-03-02,0.00515746461349087,-0.005667929619016965
2022-03-03,-0.005725052534848563,-0.015293860461004338
2022-03-04,0.0010601388835205228,-0.007635688192707546
2022-03-07,-0.008277563871439964,-0.01235260671151317
2022-03-08,-0.045738621896928344,-0.002362486040869638
2022-03-09,-0.022730780841116016,-0.008628501643560549
2022-03-10,0.056367615723118325,0.01235794109673427
2022-03-11,0.06097963525728134,0.0002653947531350287
2022-03-14,-0.018935521798350896,-0.0040485695487335605
2022-03-15,-0.02097645237346668,-0.008825080963297371
2022-03-16,0.009962168693296913,0.01259514577624099
2022-03-17,0.02791326189200949,0.015298124302599136
2022-03-18,-0.012067652481812075,-0.015153261030234177
2022-03-21,0.024418752131067256,0.023678415699029953
2022-03-22,-0.020253718132812515,-0.01332156710129706
2022-03-23,0.024073983046773773,0.015108820145761204
2022-03-24,-0.0003177651297877615,-0.012160130246724354
2022-03-25,-0.026129419455793612,-0.03047611668042438
2022-03-28,-0.011738483874705219,-0.011848514363404061
2022-03-29,-0.007339054327621275,-0.005827355039751958
2022-03-30,0.03313762431965461,0.04044020479107435
2022-03-31,-0.013125219182879233,-0.006199325205428652
2022-04-01,0.004753919611801827,0.0008940192395425761
2022-04-06,-0.017519729872858214,-0.016811492998232147
2022-04-07,-0.01620324930656991,-0.01813028637211911
2022-04-08,2.748166792532203e-05,-0.008582932570309731
2022-04-11,-0.049384719690270584,-0.0293162802958441
2022-04-12,0.014031776421677744,-0.0009346116421393713
2022-04-13,-0.026636090376239374,-0.010775700805422006
2022-04-14,0.019112741865716654,0.004285752827151823
2022-04-15,0.022032168793232776,0.007012682444841323
2022-04-18,0.029687716152577925,0.005164419380637941
2022-04-19,-0.022547151820632272,-0.009109697180815224
2022-04-20,-0.02321255243073095,0.000544515927836775
2022-04-21,-0.031723134147563004,-0.002086870838485133
2022-04-22,-0.02019331795040402,-0.0043459558628022865
2022-04-25,-0.05727514757846175,-0.010578801007550709
2022-04-26,-0.03684362325045665,-0.0031028350746894473
2022-04-27,0.06313757917423879,0.0
2022-04-28,-0.013054377470600786,-0.0019190508426715214
2022-04-29,0.05119656300995956,0.023459808426311568
2022-05-05,0.01882470743669651,0.018171488292263227
2022-05-06,-0.0132677832734025,-0.012310173168605387
2022-05-09,0.0109313375489144,0.010612203109347629
2022-05-10,0.07270293621684942,0.06418134322548696
2022-05-11,0.034408111793712726,0.04068461714876115
2022-05-12,0.0006461683297032117,0.006364286571401534
2022-05-13,-0.005562217376068435,-0.0019084188173483785
